BLA-Insc-5_C01,BLA-Insc-5_C02,BLA-Insc-5_C03,BLA-Insc-7_C01,BLA-Insc-7_C02,BLA-Insc-7_C03,BLA-Insc-7_C04,BLA-Insc-7_C05,BLA-Insc-7_C06
6.649789666666666,-3.320087966666667,33.64355666666667,4.68238625,8.301878,-0.9693159999999998,3.988567675,0.4874115000000001,7.86868125
7.145310666666667,-3.504983166666667,33.62373,3.497023205,8.0465925,-0.2317139,3.8032161925,-0.1410605,7.403615999999999
8.743206666666667,-3.1743388333333336,33.21578,2.642009,8.521461500000001,-0.74709175,3.8419745,0.0624325000000001,7.317673
8.713387333333333,-3.7683276666666665,33.93671666666666,3.224078,8.60758,0.5094282000000001,4.14243625,0.7422536,6.87208
7.851638,-3.286201333333333,33.06499,3.610008,8.960546,0.952833825,4.2084595,0.2972851749999998,6.5502645
8.198314333333334,-3.457998,33.062036666666664,3.2734110000000003,7.686082750000001,-1.27434575,3.80419375,0.5889154375000001,7.5653635
8.179394,-3.9828863333333335,31.507973333333336,3.11701191,8.594842,-0.40117575,3.7662125,0.142181975,7.16817975
8.595306666666668,-4.792643,35.13368333333333,2.135489875,7.771899250000001,-1.32911975,3.23975075,0.1982898,6.97722675
9.288127333333334,-3.470371666666667,35.16611,1.36661225,9.004064175,-1.263232,4.24821825,0.3473852,6.552255
8.514963999999999,-5.273919333333334,36.82284666666667,1.896534825,8.81489335,-0.73572955,3.6805035,-0.3685952999999999,6.2488475
8.749555666666666,-6.100061666666666,36.10689666666666,1.7689955,8.57376275,-2.16357815,3.810399,0.2398369749999999,6.57109475
9.388441666666669,-4.207927333333333,35.25873666666667,1.538672375,9.0508545,-1.84947385,3.09884925,-0.1382215,6.170719249999999
7.758037666666666,-3.8235669999999993,34.33074,0.2960347,8.44403125,-1.3244102075,3.6200895,1.072551775,5.794583
8.120724000000001,-4.395597333333334,34.490033333333336,0.759557775,8.508977475000002,-1.696546175,3.9889805,0.2942123999999999,5.45714825
8.805356,-3.8901023333333336,33.756483333333335,0.206654125,8.09655675,-2.378093075,3.65852675,0.0334291949999999,5.12420425
8.255138333333333,-4.664005,34.32045,0.45580175,8.811187,-2.0640707000000003,2.3304645,-0.96740295,5.4084952500000005
9.115090333333336,-4.155828,34.53324333333333,-0.0812338,9.26869,-1.2562232000000002,2.73263875,-0.0752045499999998,5.0785345
8.870800999999998,-4.426858666666667,33.448503333333335,0.6189572999999999,8.88512675,0.0942605,3.64729525,-1.16211725,5.10482075
8.085221666666666,-4.143720999999999,32.67767333333333,1.016782475,10.21859575,-1.0480549,4.79895425,0.0476808249999999,5.09902725
8.850553,-4.137312666666667,35.526266666666665,1.61489735,10.9766397,0.96299575,3.9363865,0.2982614,5.259159749999999
