BLA-Insc-1_C01,BLA-Insc-1_C02,BLA-Insc-1_C03,BLA-Insc-1_C04,BLA-Insc-1_C05,BLA-Insc-1_C06,BLA-Insc-1_C07,BLA-Insc-1_C08,BLA-Insc-1_C09,BLA-Insc-1_C10,BLA-Insc-1_C11,BLA-Insc-1_C12,BLA-Insc-1_C13,BLA-Insc-1_C14,BLA-Insc-1_C15,BLA-Insc-1_C16,BLA-Insc-1_C17,BLA-Insc-1_C18,BLA-Insc-1_C19,BLA-Insc-1_C20,BLA-Insc-1_C21,BLA-Insc-1_C22,BLA-Insc-1_C23,BLA-Insc-1_C24,BLA-Insc-1_C25,BLA-Insc-1_C26,BLA-Insc-1_C27,BLA-Insc-1_C28,BLA-Insc-1_C29,BLA-Insc-1_C30,BLA-Insc-1_C31,BLA-Insc-1_C32,BLA-Insc-1_C33,BLA-Insc-1_C34,BLA-Insc-1_C35,BLA-Insc-3_C01,BLA-Insc-3_C02,BLA-Insc-3_C03,BLA-Insc-3_C04,BLA-Insc-3_C05,BLA-Insc-3_C06,BLA-Insc-3_C07,BLA-Insc-3_C08,BLA-Insc-3_C09,BLA-Insc-3_C10,BLA-Insc-3_C11,BLA-Insc-3_C12,BLA-Insc-5_C01,BLA-Insc-5_C02,BLA-Insc-5_C03,BLA-Insc-5_C04,BLA-Insc-5_C05,BLA-Insc-5_C06,BLA-Insc-6_C01,BLA-Insc-6_C02,BLA-Insc-6_C03,BLA-Insc-6_C04,BLA-Insc-6_C05,BLA-Insc-6_C06,BLA-Insc-6_C07,BLA-Insc-6_C08,BLA-Insc-6_C09,BLA-Insc-6_C10,BLA-Insc-6_C11,BLA-Insc-6_C12,BLA-Insc-6_C13,BLA-Insc-7_C01,BLA-Insc-7_C02,BLA-Insc-7_C03,BLA-Insc-7_C04
1.264907406053077,1.695938415384615,0.2719251738461538,4.760601861538461,0.2073026153846154,3.3477737538461545,1.0962033,0.4115930976923077,-0.2271671394615384,12.155311553846154,20.910722538461545,5.86387643846154,3.228518715384615,4.027890738461538,-0.3854651076923077,3.501132153846154,-0.0216665230769229,3.660348792307692,1.3758486615384615,0.0572311269230768,7.3114605769230785,3.614589,12.6662372,6.465332938461538,12.207884053846154,1.6662368676923078,5.226984523076923,17.913087230769232,7.0075632392307705,3.672839380769231,11.096548769230772,30.523442815384616,9.885095315384614,11.717596923076922,10.468112769230771,-0.1138737081818181,-0.0940037727272726,0.5298923545454546,1.185925680909091,4.954545363636363,-0.2657571,0.3585068363636365,1.2130847727272729,0.0539981172727273,2.1417640090909087,-0.190276809090909,3.679796545454545,1.2316436533333333,6.502552333333332,2.6453235222222222,2.877172522222222,3.3063746666666662,0.1268742666666667,-1.5872550154545453,0.0978425181818181,2.586988272727272,1.603535809090909,6.1427052818181815,2.915868818181818,-14.111978363636364,-1.983731203636364,5.454905427272728,3.728268936363636,5.059658272727273,7.013593545454544,13.206109454545455,14.656271923076927,0.9124394488461538,1.5610578730769236,2.256488373076924
2.0744884123076925,1.4610770202769232,0.7403015230769232,4.503231769230769,0.6047412576923077,2.288446484615384,0.4779647709230769,1.1007226615384615,0.2359890615384615,11.89382216153846,20.77783453846154,5.441456830769231,2.2138986923076924,3.9203839615384615,-0.1566163846153846,3.66403037923077,0.1681650561538461,3.5392766769230763,1.8394828461538464,0.2447353999999999,7.01924656923077,3.324439692307692,12.297963307692308,6.597653276923078,11.857294923076925,2.105181153846154,4.588127349230769,17.65315092307692,6.131184330769231,3.7902583881538456,10.728564753846156,32.828783223076925,10.469843930769231,11.02621823076923,11.190254,0.3189692145454545,0.0434906545454546,0.5369521727272725,0.9940053818181817,4.758162245454545,0.2457474263636362,0.6423937645454546,1.2031372636363638,0.1203445790909091,2.221862627272728,0.3597044890909091,4.064630363636364,1.348965911111111,6.720243222222223,2.2346861444444444,2.5894208444444446,3.0857461422222223,-0.3997646333333333,-1.762483572727273,0.107281504,2.782996181818181,1.774877790909091,6.111585727272726,3.551666818181818,-14.430841818181818,-2.6291711818181827,5.016549582727273,3.7301638818181817,5.980288636363638,6.919097272727272,13.173606272727271,14.76834761153846,0.7113354423076921,1.312005323076923,2.055792697653846
3.0862819538461537,1.776294886153846,0.6646205976923076,4.447025076923077,0.1460604507692307,2.670049730769231,0.9684387346153844,1.179017472307692,-0.0277518999999999,11.42390803846154,21.027683692307694,5.969980792307691,2.252599716153846,3.47848971,0.4566986930769231,3.118615130769231,-0.499239369230769,4.034998776923077,0.968125095153846,0.5664410846153847,7.832905746153845,3.5015113076923075,12.592326230769231,7.425438,11.796099092307692,1.399588823076923,4.12454309076923,17.037924153846156,6.269498653846155,3.693124799999999,10.47688103846154,34.669370146153845,10.827036538461538,11.528172538461536,12.302722846153848,0.2594244072727272,0.1692235620000001,0.4019644,0.7098255272727273,5.210121727272727,-0.1898017454545454,0.3017999545454546,1.3830392545454546,0.5931314336363637,3.327425467272727,1.2033476272727273,3.944742363636364,1.4085819666666666,5.806172888888889,2.3652344444444444,2.9083936888888884,2.9020972,0.0593829444444443,-1.79451086,0.3488515950909091,2.540433336363636,1.7389034181818184,4.954873136363637,3.077406127272728,-14.00481181818182,-3.191459500000001,4.782823781818182,4.516984381818181,6.657763545454546,7.181595000000001,13.151854272727274,15.569964973076925,1.0509817923076925,0.8943274769230769,1.5428109692307688
3.7383673,1.4548896153846154,0.4563168923076924,4.186745469230769,0.4141417692307693,2.046964815384615,1.0981341153846154,1.1144141461538462,0.543291186923077,11.766149769230772,22.060059692307693,5.174513523076923,2.609663929230769,3.81282186,0.1766620161538461,3.063350461538461,-0.0907619466153844,3.449040669230769,1.2657046076923075,0.4575332923076922,7.521211815384617,3.2678548999999992,11.81546396923077,6.681841153846154,12.145611730769229,1.7172696692307694,4.092538643076923,16.78437269230769,6.183199638461539,3.263320475384615,10.160603946153849,36.18448134615385,11.637228453846156,13.005245307692308,11.636093999999998,-0.0594558818181816,-0.1357903636363636,0.6399028636363636,0.3736230336363636,4.519635342727273,0.2714713027272726,0.7913940454545454,1.7227978909090909,0.8744311545454546,2.8375495545454545,0.5043067954545454,4.0983407454545455,1.6977306888888888,6.035969222222223,2.197894027777777,3.053637866666667,3.533414716666667,-0.3960788555555555,-1.6125171272727277,-0.0705461818181818,2.244035181818182,1.986038808181818,5.040120227272727,3.680534272727272,-14.083653636363636,-2.679045145454545,5.340903454545455,4.7146450090909084,7.619295363636365,7.070144090909091,13.280705999999997,15.960359605769227,1.1360498084615382,0.8199371373076918,1.2621565084615392
3.973441546153846,1.3453492730769232,0.56306507,4.1803863,0.6730099384615383,2.598965615384615,0.3614107999999999,0.6704736284615387,0.4007703423076923,10.888908349230771,24.735514615384616,5.396611954615384,3.006450046923077,4.453277446153846,-0.0497226553846154,2.761244076923077,-0.1372124169230769,2.99735348,1.169740212461538,-0.279974323076923,7.824235361538461,3.358781038461537,11.455620461538462,6.103232923076923,11.944281823076924,1.6638806230769232,3.667283046153846,16.695547076923077,5.8401098,3.877125130769232,9.474981153846151,36.49639333846154,12.282612330769233,13.218375307692307,11.458932000000004,0.0298982445454545,0.4242483254545455,0.6382338545454546,0.50811739,5.100261372727272,0.0235368727272726,0.7483996,1.112278718181818,1.935289290909091,2.372068582636364,0.8278004363636365,4.321519845454545,1.296857168888889,5.973703888888889,2.523290877777778,2.169490455555556,3.6411378333333335,-0.230348071111111,-2.2439760545454543,0.5102659636363637,2.28774551,2.337179963636364,4.703093748181818,3.1930327909090903,-13.98217909090909,-3.2257509090909084,4.55858580909091,4.089540636363636,7.298802,7.453915,12.856586363636364,15.724561076923074,0.9542474873769234,0.9810550115384618,1.2420886928076922
3.994784023846154,1.2741053384615386,0.1590945292307692,3.8259987,0.4403383550769231,1.700465876923077,0.3343557369230769,0.5558993584615384,0.1740210846153845,10.08539046153846,26.281153153846155,5.494296076923078,2.3333343892307696,4.334393700000001,-0.1546490246153846,3.244023207692308,-0.5405035515384615,2.820507215384616,1.3877481076923075,0.1502133038461538,8.065134323076922,3.455364507692308,12.39096592307692,6.3287197192307705,11.664836753846156,1.7422414384615383,3.886820023076924,16.774227384615383,5.286044461538461,3.470649407692308,9.631862569230767,36.12143619230769,12.533113223076924,13.572859153846151,11.556515153846156,0.2692054136363635,0.3604760727272727,0.9180848181818182,0.0994078909090909,5.326813190909091,0.1237429363636363,0.6622774727272728,1.44414377,2.306599522727273,2.2906040754545454,0.635286790909091,4.627814727272727,1.2266801,6.307486333333333,2.288332922222222,2.462074444444444,2.606383477777777,-0.2442646044444445,-1.764349218181818,0.2501867690909091,1.9841135,2.392871138181818,4.701536881818181,3.4317875090909093,-13.72663818181818,-3.1414435272727275,4.951185836363636,4.536292836363636,7.325354354545454,7.335391545454545,13.268800727272726,15.502696999999996,0.8752089269230768,1.6624295376923075,1.1305830115384616
3.663898861538461,1.5773758,0.6433827538461538,4.130751930769231,0.6611441776923077,2.0312088238461543,0.4883641223076924,1.205605476923077,0.3856552338461539,9.144762076923078,26.23534392307692,5.830951894615386,2.7260211530769234,4.739655115384616,0.3194005015384615,3.0563029307692307,-0.3841321615384614,2.7282573923076923,1.4598038999999998,-0.1990357461538461,7.961106830769233,3.191413923076923,12.015475153846154,5.739510323076924,11.387193115384616,1.4424290915384614,3.5324247769230754,16.422365538461538,5.547101289230769,4.174548776923076,9.602787846153849,35.51879159230769,12.968017846153847,13.867696923076922,10.885748461538462,0.1374039545454545,0.5549445765090908,0.7614315409090909,0.2524737363636363,5.495786063636364,0.5318933745454545,0.7582024545454545,1.4304310636363635,1.4688941090909091,1.8640313927272725,0.2789511634545454,4.679255699090908,1.5821831666666666,5.612897388888889,2.8579310888888885,2.1758022444444447,3.758168066666667,-0.7084984777777777,-1.6995497090909095,0.3806578218181818,2.668625063636364,2.2830044,4.829969363636364,3.771128909090909,-14.255740000000005,-3.855956472727273,4.846934727272727,4.198701372727274,6.615641363636365,6.924009545454546,13.808981454545457,15.544003769230772,1.0599586646153845,1.551036380769231,1.410959153846154
3.290524779230769,1.46370948,0.8924833846153846,3.941082007692308,0.3810267461538462,1.7912119915384617,0.4832253,0.4928323846153847,0.5756894499999999,9.4577672,26.46802915384615,5.4769911538461535,2.436303946153846,4.953169246153847,0.0654775,2.8309469461538463,-0.8502858076923078,2.9233204692307693,1.6915817230769226,-0.3467332030769231,7.582656561538461,3.530337461538461,12.044060076923078,6.068824038461537,10.911072546923076,1.217539,3.5379708223076927,16.161548461538462,5.373887025615387,4.417078192307692,10.362207892307692,35.59027476153846,12.98766246153846,13.87297956923077,10.664326384615386,0.3243480154545455,0.3462088918181818,0.307861790909091,0.4724472818181818,5.6971549090909095,0.5377493480818182,0.847485290909091,0.9619825454545456,1.2526011636363636,2.105775,0.4115860300000001,4.348330090909091,1.4370645188888889,5.738909777777778,2.0519932,2.568703488888888,3.382035122222222,-0.3409742444444445,-1.7390257454545457,0.3936111727272727,2.5587031454545457,2.189368263636364,4.388459918181818,3.3398390909090905,-13.705758181818185,-3.840491281818181,4.2985221909090905,3.5828055909090906,6.907161545454546,6.733471181818181,13.358118272727271,14.886846353846153,0.4891558357692308,1.273421765384616,1.3843635346153844
3.428761676923077,1.7435607692307693,0.9975787905384615,4.252881830769232,0.2385019261538461,1.852068754615385,0.228432314,0.9929334692307692,0.8898227107692307,9.916118661538462,25.38042061538461,5.835282176923078,3.621816846153846,4.450423607692307,-0.3842487084615384,3.032462553846154,-0.4718338615384617,3.0390608461538458,0.9868932384615386,-0.7988082369230768,7.9603130453846145,3.704905230769232,11.459580153846153,6.08448123076923,10.63171708461538,1.812319753846154,4.191944023076923,16.19085223076923,4.91188453076923,4.618968907692308,9.144603938461538,35.00516084615385,13.17165192307692,13.767616553846151,10.802261384615386,-0.20293473,0.3547042272727274,0.5556063727272728,0.3967806363636363,6.060172545454545,-0.0325593818181817,0.9517599909090908,1.6068647817272728,1.230085609090909,2.121333071818182,0.144507641,4.380073272727272,0.9703192944444444,6.1699294444444455,1.7274467125555557,2.099933566666666,2.847924888888889,-0.1021788333333333,-1.425318681818182,0.2350344314545454,2.2158210818181816,2.4975531818181818,4.656690545454545,3.034732981818182,-12.567510090909092,-3.753734300000001,5.034369236363636,3.766246227272727,6.425382090909091,6.64107790909091,14.134093090909092,14.870917792307692,0.6993980769230774,1.630179901538462,1.423531784615385
2.6949714084615386,1.08254771,0.8334582615384616,3.735740292307693,0.8882637915384616,1.810440774946154,-0.171829653076923,0.6458068023076924,0.3516551530769231,9.374624715384616,23.89921684615384,5.30002813846154,4.1514333,4.473165169230769,0.1938323099999999,3.024500466153847,-0.6234118315384615,2.868245745384616,1.5425295246153845,-0.6324041930769231,7.751578023076925,4.219197407692308,10.856876461538462,6.353890007692309,10.795349023076922,1.4801815076923075,3.914994,15.834692307692308,4.671820076923077,4.7954951615384624,9.687386143846153,34.10024523076923,13.394068384615386,13.376162923076922,10.702202,-0.0493398845454545,-0.0022296845454545,0.6497760727272727,0.360544909090909,6.398427454545455,0.3956058181818182,0.4768117363636364,1.274079150909091,1.3561578272727273,2.0843388209090907,-0.0570786727272727,4.416604181818182,1.4955483777777778,6.202162222222222,2.120892622222222,2.7134696444444444,2.78994679,-0.3957033777777777,-1.709565254545454,0.2347353272727274,2.2818475318181823,2.151375455454545,4.531128454545454,3.6304165454545454,-12.891386636363636,-4.0066216,4.998171781818182,3.864341209090909,6.479603090909091,6.44724790909091,14.098331636363636,14.426548730769229,1.1568680615384617,1.593754746153846,1.4306701115384617
