1_C01,1_C02,1_C03,1_C04,1_C05,1_C06,1_C07,1_C08,1_C09,1_C10,1_C11,1_C12,1_C13,1_C14,1_C15,1_C16,1_C17,1_C18,1_C19,1_C20,1_C21,1_C22,1_C23,1_C24,1_C25,1_C26,1_C27,1_C28,1_C29,1_C30,1_C31,1_C32,1_C33,1_C34,1_C35,3_C01,3_C02,3_C03,3_C04,3_C05,3_C06,3_C07,3_C08,3_C09,3_C10,3_C11,3_C12,5_C01,5_C02,5_C03,5_C04,5_C05,5_C06,6_C01,6_C02,6_C03,6_C04,6_C05,6_C06,6_C07,6_C08,6_C09,6_C10,6_C11,6_C12,6_C13,7_C01,7_C02,7_C03,7_C04
0.30035059900723565,0.2962797700770347,0.295696332329898,0.33217923726613924,0.3964816115363298,0.518259718323212,0.5900380042625943,0.533289969396497,0.24060793079717993,0.0821033538235509,0.0,0.05419286266752618,0.08105609913852437,0.09474488696914854,0.12145000841140113,0.18176988814825198,0.2779051657958354,0.4054300694094777,0.433144861173099,0.40833773587201866,0.27168244553473264,0.20243728325624574,0.15929242414383218,0.09237321022747157,0.08677706528124346,0.1086029265143087,0.13266070989906217,0.15909280401869816,0.15439943784784943,0.1255912646681661,0.12043838964938218,0.12402706374541911,0.13857128019769513,0.1418649998281856,0.15616144333060308,0.22345810485806034,0.3579820646188586,0.3764911664663837,0.3376001619704774,0.2818036977952712,0.3078909710241586,0.3715295565784673,0.5023669510092093,0.5851925091411883,0.5054614328457203,0.35324743631684075,0.35873519828770045,0.4605177923595363,0.5074599322411313,0.4528947659757436,0.35589113288577506,0.3123632849433498,0.4006098429634503,0.4296612914860018,0.321501369256292,0.17202148229243516,0.21568607848508456,0.1722431881957064,0.1317440044675453,0.1445390545905907,0.25925390498044787,0.39762192160415066,0.2957480149583689,0.27666639485898253,0.3069891300396472,0.3476882235969095,0.5055322761680483,0.6283024476319641,0.6755838393197514,0.6593279913580135
0.2943785151450606,0.2809068540167462,0.2865232672224633,0.32294703507332945,0.4024595699756883,0.5072986483805226,0.5628421219726082,0.5158869184819299,0.24252588937251232,0.09308680768789791,0.05419286266752618,0.0,0.05346457973775481,0.08900199346908626,0.1206779670173027,0.18437921190904125,0.26922998910755463,0.389125828379604,0.4096417299129202,0.3636858884230469,0.2338154846680729,0.16874549220701232,0.13164730755414428,0.08252419492484622,0.09452280109197086,0.11231889291337678,0.13779606839440556,0.1465091593208444,0.13383704325977339,0.10641391501422914,0.12330660474091162,0.13292373224310536,0.12435149789937101,0.140484884631108,0.16221989522697758,0.23136813461430544,0.3331213854294187,0.34461729315757844,0.3086089298947007,0.26815227888439336,0.29050836894049614,0.354281797055961,0.4615248978735134,0.5105468665651247,0.46431098412224964,0.32654842792136535,0.3295409407645037,0.4214809668504631,0.46037234123661713,0.4073493507898908,0.3166352162470403,0.2981692726092161,0.385802276841529,0.41573467758914057,0.31563275408715596,0.17511377353258228,0.20708436002047656,0.16988750440780392,0.11287137161173254,0.1378569090695303,0.25684214692403873,0.37072385355418447,0.29250175619341084,0.26702972715486406,0.3047489396599783,0.35723530857964697,0.4940028905276445,0.5756708510018136,0.6399421165555629,0.602930975691475
0.23770445021249725,0.23877204060384424,0.25171530826040106,0.2771936130352226,0.3452628029583863,0.4236784507393933,0.46779929890970723,0.40310114826186244,0.2101326639882134,0.0988936024149873,0.08105609913852437,0.05346457973775481,0.0,0.06038477874018972,0.10769647867680304,0.15708637958164526,0.22357288801777514,0.31628905454849277,0.3208437994124884,0.27417936505384455,0.1800229502410498,0.14407207782565756,0.11444259606070396,0.08244168405990607,0.10017263685942086,0.11138853155814318,0.12075366163056772,0.11706782328591447,0.09677359242246102,0.09210031698866006,0.1142900463336121,0.11590425188009135,0.12771633255588125,0.1490747506275479,0.16145257783491643,0.21369348598906487,0.281539146260716,0.28584372489028637,0.25722090032260947,0.21869578116020436,0.2402946131770394,0.2906482343182674,0.38482126009868217,0.3819660467907947,0.3684545722897515,0.27728864047172885,0.29382690603408435,0.3561466692569569,0.3665175351214763,0.3167042172768568,0.25747750128597086,0.2558902326096674,0.339935273468965,0.3871405560528595,0.303020805062401,0.18688451120987554,0.24816160484007646,0.19307499941157874,0.11580737398980434,0.11993866045776853,0.21210264260410683,0.29860523325159394,0.24726892538245326,0.24870650076113626,0.287047371673421,0.3303784928991824,0.4286820735852559,0.48073336026733154,0.5351275880415965,0.5512810749204515
0.19593171735846723,0.19051194834306126,0.20306530530489525,0.22553313360551314,0.2810417799584618,0.35830191646390314,0.39001189829822747,0.3229966644550384,0.15768907524229187,0.09939874502967008,0.09474488696914854,0.08900199346908626,0.06038477874018972,0.0,0.0656999768741217,0.11917604212696956,0.175942137543459,0.24586300526841945,0.2534714719664795,0.22669567727158252,0.14775169292193943,0.14939027819618672,0.14217012510473728,0.09740302953012286,0.0887263303129109,0.1073277991223822,0.09257709124887475,0.09285115906482524,0.07934271385848395,0.07895734976990135,0.10374942776471763,0.1210980344479172,0.12546149867382295,0.13939779036638314,0.15052068161541102,0.17382823190873317,0.2328938960184961,0.23439337122491047,0.2017907974966616,0.17304386166362104,0.19170149164958947,0.24165549122611985,0.3349155391003974,0.3173562046624345,0.2892335586944691,0.22121759464068444,0.23157004880610604,0.3028336344375695,0.32456351117853033,0.26673559647869927,0.21593561556234267,0.20802950937218995,0.29324051695183434,0.34476356382515894,0.26500226060241827,0.2090093527558009,0.2975611591582839,0.23559843108036108,0.13155429220289064,0.11140797253572236,0.1677382848249038,0.24940271359215516,0.21756048092899796,0.2414147252238558,0.2811412467565777,0.29487493611422405,0.3715006016284693,0.4310956768556284,0.505337479196501,0.5198524326343757
0.15146062760738446,0.14772309189119545,0.1534668580442156,0.15668180619255684,0.23350861386190444,0.302188851387419,0.33373619766082874,0.2670301037619813,0.10882730125147493,0.0876331204282947,0.12145000841140113,0.1206779670173027,0.10769647867680304,0.0656999768741217,0.0,0.07099048203540803,0.13151282270243292,0.19156840034337438,0.19968932785507987,0.1914307807736776,0.163218759845561,0.19223157755716413,0.1961454738260406,0.13852089219380306,0.0946145507617919,0.10228060553492342,0.08952998668964118,0.10477262490993063,0.10880767329354717,0.09524099887255914,0.13418750450398098,0.14671415798299875,0.15495315591023376,0.15296144457386618,0.13531499959049664,0.13555639563475252,0.17589105901371596,0.18543472835831515,0.16981857816121015,0.1439476780601284,0.15035086857652608,0.20933568455582197,0.29174793479177835,0.28648089477471217,0.22780152729879521,0.16718660914909203,0.18663134529985703,0.269363644577969,0.290620011308913,0.22717349580097593,0.17574776678382506,0.17014123862119424,0.24944354642381558,0.29368157116017046,0.21654019278931164,0.21109564482705503,0.32993884502186455,0.27452327582306874,0.16204225162986863,0.12281076194635819,0.1448609101355998,0.2176257532510055,0.22001925646850093,0.24548905907460075,0.2801635953864869,0.27181107612895833,0.34185804450705737,0.40759652168139093,0.47861758640641405,0.5015591333119729
0.10861005972884362,0.10115115358479226,0.1122292332413079,0.11374725751332024,0.15588444095833398,0.21460079974767013,0.23627066317351,0.20397293024665267,0.09896355426696521,0.10394609394660011,0.18176988814825198,0.18437921190904125,0.15708637958164526,0.11917604212696956,0.07099048203540803,0.0,0.062169174644102106,0.11393961679754655,0.14712280421732182,0.15067354740020095,0.17185077972768745,0.21600606022256258,0.24026663913712715,0.20706356453515384,0.14808107205262583,0.11564317962726509,0.1081117042644467,0.13058841043075564,0.14121129272109756,0.1321072040182782,0.16032101955948025,0.1687331322674315,0.17707161729686888,0.1848319774517948,0.14477892918409022,0.12939985538564097,0.14756315519724278,0.16991859725805708,0.15864255443304928,0.14098627631938251,0.14194443003201485,0.2093263056139218,0.27026898933546084,0.2455444908862017,0.1712845387582965,0.1251677569760182,0.16519829438328504,0.229743466217828,0.23739460975987398,0.178058537353195,0.13849445379212086,0.14851271226219448,0.2094753085606057,0.2472052232070552,0.17053180362043416,0.23583791830302808,0.3561814579013011,0.2964202138680126,0.17000813393513145,0.13514159780187107,0.15681017632428337,0.18734230325565485,0.21147708746289784,0.2428049318543966,0.27588387982599927,0.23861190101878083,0.24812730203959796,0.3767524357827811,0.47572707568099454,0.490191487691281
0.09968761789581959,0.09196577309677487,0.08916507934909473,0.0954105731624104,0.1099447106017023,0.1558516730454111,0.17387311005053196,0.14359110818965692,0.10047571796518023,0.16304571539816112,0.2779051657958354,0.26922998910755463,0.22357288801777514,0.175942137543459,0.13151282270243292,0.062169174644102106,0.0,0.06427600343127612,0.10166866161938216,0.1445060040848218,0.19002109151567562,0.26972515157726495,0.31626035366492933,0.29387303311234,0.2324378065545482,0.1723272060323126,0.15029908998241703,0.17943722646413376,0.19627099830463682,0.19423738451129643,0.22530315951925461,0.22285997972170743,0.22566077596187287,0.22542191683555113,0.18203373868133163,0.14667960499678848,0.147511683337342,0.17654741340257624,0.1655043054685347,0.1516656563314923,0.1545415984929061,0.224633081833542,0.2781170515028601,0.22849546255368897,0.13995687005960683,0.11846150169338118,0.1555675335878623,0.22291050563496426,0.2230739118423864,0.17313453503884865,0.1377177402352249,0.14690085523040194,0.20499965781188628,0.24191634672666076,0.16549200541143186,0.2626548756400844,0.3621663248212616,0.33644587039569,0.20123618937285928,0.1501369124739352,0.15589816419625224,0.18179694271955718,0.21480989396110842,0.2648344274081856,0.3018443867446112,0.2479876107767777,0.2236051852050215,0.3029629544029641,0.40576640520578033,0.4273268052836384
0.12744056380035163,0.11782148080289909,0.11108031034061824,0.10435565890650872,0.09515380374048558,0.15345060283499992,0.14388096156609362,0.12086053874428047,0.12886841721390063,0.2605111480440307,0.4054300694094777,0.389125828379604,0.31628905454849277,0.24586300526841945,0.19156840034337438,0.11393961679754655,0.06427600343127612,0.0,0.07140439131573706,0.12960110420416962,0.19610299833572223,0.32228243242719273,0.386788380352569,0.3916032861995159,0.33736472609145307,0.2622512253341485,0.22819694439903618,0.2557529831047736,0.2596363445645423,0.25921729938078886,0.29478201653832586,0.2858539556851459,0.26495644326581436,0.25099135321991645,0.21216387199782058,0.16399010290985366,0.14640530337633828,0.16062480416307173,0.1561314165280778,0.15118894598688148,0.16953307704591242,0.1943420768789233,0.25212027287274613,0.19938575226989724,0.11744626646942125,0.11537747597557059,0.1467163149928411,0.19260951336160426,0.18691616171848685,0.15483444529423232,0.13228586366765113,0.14088209334911084,0.19781094910146757,0.2277906816636581,0.15915401714108346,0.2596804690400055,0.3719930814759642,0.3518520576984047,0.2366379837222796,0.15894110364293174,0.15058016033567287,0.1832208770498308,0.2299813168872045,0.2909990234214292,0.3358585214675572,0.2818973098475092,0.21226053606874168,0.26178630011957726,0.3341770532244168,0.36691222542783064
0.14139002626659214,0.13131173306311636,0.1327549227357483,0.12550113224797266,0.11368470517382598,0.1445998090159745,0.15229883604584227,0.11113014605567358,0.1477122415197117,0.2907208897178552,0.433144861173099,0.4096417299129202,0.3208437994124884,0.2534714719664795,0.19968932785507987,0.14712280421732182,0.10166866161938216,0.07140439131573706,0.0,0.08135508682340165,0.17556079413731315,0.3123373930007396,0.3818674788672698,0.38539677287615814,0.3618245622468961,0.2748706083738072,0.22798835271468817,0.25269515346693694,0.268451359935261,0.2673085150252345,0.3193000619484953,0.3077812479614366,0.29722155032234615,0.2649065287453626,0.21614433759883445,0.1698741218239972,0.1420153989524076,0.13362738779617106,0.13029479454816453,0.13228517390203703,0.15185668921372109,0.1706638302495759,0.19949788241766409,0.14364574983456518,0.10106461346456402,0.10743639900011223,0.1214836516851809,0.14457016975582693,0.14178497983721353,0.12269149142662737,0.12531747909938004,0.13040067107159747,0.18620157488731187,0.22616893442410546,0.17384142275607783,0.2641513203141306,0.3771753761066895,0.36191990521557843,0.25082821792743815,0.15418369181509126,0.13128845597957128,0.15432715222998478,0.2106569143598622,0.2841995627712679,0.33295289506545117,0.2788741157039328,0.20563454193026282,0.2514506471701427,0.3418787328793224,0.3739567105854828
0.15732614693076197,0.14895143931958515,0.14885985740737523,0.13674931156312164,0.13917584010366674,0.19119201887503576,0.20037608334728094,0.14628171481405286,0.13757903504717783,0.26178197334988673,0.40833773587201866,0.3636858884230469,0.27417936505384455,0.22669567727158252,0.1914307807736776,0.15067354740020095,0.1445060040848218,0.12960110420416962,0.08135508682340165,0.0,0.10927897151505504,0.22495948216575543,0.29109344402313203,0.30877485253678255,0.3105691331068161,0.22696765771192504,0.179745447105878,0.1829389431864491,0.19264585977611365,0.24053311133731622,0.31253217796688265,0.29522990584449293,0.2555793789778475,0.25583127395655514,0.2201503910080723,0.18541464455047293,0.14943321349187488,0.13705318462196167,0.1274863720175364,0.11240307769749816,0.12560995931589308,0.14253178668868086,0.1508071815696431,0.12455234483071091,0.11571169434011941,0.11844000369979575,0.11936654021837237,0.13852279332151032,0.135401986160341,0.12549487086886643,0.13208731767352194,0.1304329336452225,0.17503643776944744,0.22738478728343847,0.17595341673224685,0.2851490609194975,0.39816478213508133,0.374350494299402,0.27021763750369826,0.154279869948782,0.10224167122311249,0.11603229459712,0.15701058965909775,0.25011078418241484,0.296634499381794,0.2547172794124061,0.19683771115674248,0.24765485732570608,0.3216781288796362,0.3716311211604888
0.1913614822671408,0.18749408610647772,0.2005344386322709,0.20626189272486606,0.22597533548401585,0.2953466027270246,0.30686661028206713,0.23329059328303015,0.18575158435034783,0.19708995643494012,0.27168244553473264,0.2338154846680729,0.1800229502410498,0.14775169292193943,0.163218759845561,0.17185077972768745,0.19002109151567562,0.19610299833572223,0.17556079413731315,0.10927897151505504,0.0,0.08999673082869095,0.1305259738458239,0.15673449584813187,0.17661631828542096,0.17078712103006577,0.1338251631500717,0.10452133095081244,0.11432785098427643,0.16610179968311325,0.23682799724929604,0.23013500765096268,0.20703464845718758,0.21540123414567894,0.21796077339282394,0.2080292363700356,0.20520610778092244,0.18562776492275485,0.1548274278671485,0.13947714223405183,0.16247072436196813,0.16813565601232777,0.18848739745821824,0.19019796156154065,0.18025150904358256,0.15863191772199373,0.17085308176859568,0.18536371363234455,0.19942164623603553,0.18408624213589078,0.17582087649978384,0.17524328095834033,0.23737490843022133,0.28589429128570565,0.24307951705201597,0.3360163225333082,0.43691293787437757,0.37976467518980067,0.22514938899682035,0.1464715150345154,0.11961828477270503,0.13328383249811768,0.1286428113921106,0.18364488681066063,0.23535635394076165,0.2276749453193286,0.22718495586881057,0.3131237374240621,0.3886190893028558,0.43972187227919646
