BLA-Insc-5_C01,BLA-Insc-5_C02,BLA-Insc-5_C03,BLA-Insc-7_C01,BLA-Insc-7_C02,BLA-Insc-7_C03,BLA-Insc-7_C04,BLA-Insc-7_C05,BLA-Insc-7_C06
11.106615,-4.999240333333333,35.916223333333335,2.35568585,-0.1507662,-0.8570329,3.122094,-2.5685045,9.2290275
10.896966666666666,-5.947481333333333,34.637053333333334,0.26712285,0.95824575,-2.272404,3.979988,-2.076833,10.424188
12.55852,-3.773188,35.87999333333333,1.152568,1.5340315,-2.4743165,3.025391,-1.8991055,11.030018
15.222103333333337,-3.9694416666666665,35.10106666666666,0.91806195,1.495031,-1.29285435,3.0901265,-2.4982815,10.359561
15.838094333333332,-4.297925,34.064146666666666,0.8306869,1.15664205,-2.4853985,1.2036866000000002,-2.155418,9.7296995
17.20139933333333,-3.0359044666666666,34.129023333333336,0.393324435,0.68777475,-2.6427605,2.003621,-1.3729,9.2512105
18.497635666666667,-3.4885782666666665,32.425113333333336,-1.526545,0.8809208,-1.2499694,2.313894,-2.56802,8.782149
18.058029333333334,-3.305365333333333,31.060366666666667,-0.8339288499999999,0.5264548,-1.21533215,3.842118,-3.6147915,8.2478055
17.870486666666665,-3.5082926333333333,33.43946333333333,-0.712982805,0.5697416,-2.5684712,3.5586295000000003,-0.61716255,7.7458135
16.7435,-3.184687333333333,34.46976,-0.1601407,0.621839325,-1.5976415,2.4937240000000003,-2.28431,7.2742235
15.244613,-3.7375873266666666,33.82109,-0.9811727,0.47582465,-1.16070015,3.0690705,-2.7429325,6.831189
15.487107333333332,-2.1623751,33.40507,-0.7925014,-0.3687346,-2.699966,1.8650015,0.0786988499999999,6.414985
15.282389333333333,-1.876977,32.71086666666667,-0.5459027999999999,1.19047175,-3.248513,1.36865,-0.8271303000000001,6.023980999999999
14.131268333333333,-2.0502681666666667,33.08740666666666,-0.6632711,-0.17296799,-2.5917085,1.41207095,-1.01304485,5.6566545
13.814552666666666,-3.3129635,33.04048666666667,-1.25540935,0.5919163000000001,-2.1670995,1.70451675,-2.0837735,5.368725
13.212153666666666,-4.755305333333333,32.68705666666667,-0.530279815,1.46817927,-3.1601355,1.175201,-1.42294165,5.041048
13.105199666666666,-5.052160000000001,32.337133333333334,-1.19669875,1.42506785,-3.2011225000000003,1.92496715,-1.63933605,4.7332135
13.33234166666667,-5.715003666666667,35.29781333333333,0.74113295,1.0523428,-2.5452255,1.77555305,0.4228619,4.4440215
13.440946666666669,-3.952452000000001,35.25485,0.1904984499999999,2.8537915,-3.1823955,2.0543705,-0.91108805,4.459315
13.198843000000002,-4.097693666666666,33.499516666666665,-0.04678285,1.27180735,-1.739239,3.6352925,-1.1031896,4.1881845
12.434122666666669,-5.4063593333333335,34.50489,1.2366495,-0.4190311,-2.6709105,1.62772869,-0.3782044,3.9318635
13.366859999999996,-3.862888033333333,33.71587666666667,-0.6779843999999999,1.33201545,-2.1948095,2.857928,0.0427425,3.691073
11.288066333333331,-4.286151666666666,32.788423333333334,0.22934285,0.78350045,-3.3323595,2.7469245,0.2472897,3.4648705
11.716918,-2.715974,31.16753333333333,0.1584718,0.5801654,-2.0751765,1.7143665,-0.6420595499999999,3.252374
11.408832333333333,-3.0745723333333337,30.624569999999995,2.75820775,2.2196055,-2.715903,3.2146105,-0.432326475,3.052752
11.191577,-3.682697,30.361393333333336,2.9855657,-0.28928935,-2.49072,3.2362515,-2.91061145,2.8652245
11.821584333333334,-4.053292233333333,33.34869,1.2532375,1.9735535,-2.0171775,2.590727,-1.46456005,2.696
11.297954333333331,-3.164759666666667,31.952406666666665,1.8932055,0.6140315000000001,-2.3648914000000003,3.473153,-1.9443186,3.124684
11.366832666666667,-2.584900966666667,31.475220000000004,3.01086725,1.35354015,-1.8285695,2.8981195,-1.9514961,2.9327855
10.904820666666666,-2.4328192333333334,30.840996666666666,2.715084,0.29237215,-2.5768915,3.405593,0.0768294999999998,3.8669993
9.453422666666668,-0.6401522000000001,29.37237,2.7353125,-0.76131275,-3.02315,3.841932,-1.52688365,3.63009155
9.435431666666666,-0.4324069666666667,28.092296666666662,2.61561245,-0.6510275,-3.2285195,2.83827,-1.608048,4.3791961
10.763217666666668,-1.6383923333333332,30.761086666666667,1.97609025,-1.0114033,-3.1093065,0.5712205499999999,-1.9215802,5.3144782
10.303119333333331,-2.177699333333333,29.56108333333333,1.990971,-0.6397109,-3.340204,1.9149815,-1.33064115,5.38976255
9.799687333333331,-1.4495026666666666,29.040660000000003,1.884922,0.81032745,-2.20843775,2.5303334,-1.13760825,5.06080505
9.126947333333334,-0.8958425999999999,28.878446666666665,1.4536009,-0.109893,-2.2063946,3.0008835,-1.2982904275,5.7839701
10.807454333333334,-1.4950453033333335,29.66419,2.34472015,-0.12612995,-1.87118925,3.082216,-1.476675,5.43117655
10.182906333333332,-1.7631329999999998,28.975946666666665,1.7749235,-0.033644,-1.2167403,1.9264481,-0.89849795,5.532015550000001
9.080262,-1.2160874333333334,28.476613333333333,2.21792645,-1.00045415,-2.7990655,1.96465825,-0.9476972,6.69177285
9.688334333333334,-3.174316,28.803683333333336,1.037527,0.24524565,-2.9832583,2.426038,-1.5096837,7.5566341
9.028583333333332,-3.104476333333333,30.40773333333333,0.98529185,0.08173385,-3.298395,2.3384265,-2.296349,7.096534350000001
8.137174333333334,-1.9204949333333328,30.378726666666665,0.6034084999999999,-1.1384652,-2.1639742,2.0547755,-1.65226845,6.664298049999999
10.479949333333332,-2.790817333333333,30.97580333333333,0.99587175,0.5261016,-2.1554559,1.0903249000000002,-0.2298,6.258228399999999
9.422788333333337,-2.643011,29.67826666666667,1.4195923499999998,0.51776915,-1.4272411,2.47122,-1.4112185,5.87674255
9.712677666666666,-1.5662944333333335,29.031696666666665,0.4775140499999999,-0.99281855,-3.302284,3.1174775,-0.95677935,5.861391
9.589627666666669,-2.239522433333333,28.443706666666667,0.310281,1.38034125,-0.76781355,1.9257615,-2.2463965000000004,5.5039376
8.294498666666668,-1.2477859,28.915226666666666,-0.285727255,1.27547155,-4.0704665,2.4648145,-1.8632695,8.600479400000001
9.590319666666666,-2.3540428,30.285756666666668,0.0723915,0.400577,-3.0754170000000003,2.174282,-2.4740520000000004,8.07724615
9.736646666666667,-2.986178666666667,29.91209,0.1229212,-0.4973455,-3.2769585,3.4823175,-2.35362715,7.58569555
9.472724333333332,-2.942391666666667,30.11724666666667,-1.4018579999999998,-0.0541749999999999,-4.50744,2.510722,-2.656695,7.9482277
9.636187666666666,-2.844262666666667,28.642486666666667,0.81437565,0.9868535,-5.1028045,0.96109255,-1.44297,8.690390200000001
9.549122333333337,-2.869893,31.429240000000004,-0.9466713,-0.41623435,-4.197202,2.5859825,-3.560813,8.16166795
9.735733,-2.673513,30.758610000000004,-2.147617,0.7110826000000001,-3.7777485,2.4673495,-1.8114229,7.66496285
9.366964666666666,-2.5442014000000004,29.221956666666667,-1.3947207949999998,1.2707684,-4.9318535,2.7994515,-2.5384685,7.365123949999999
9.928642666666669,-1.47412265,28.65433333333333,-1.5581798,0.8122410000000001,-3.6082515,2.376032,-2.35623751,7.8888021
8.734577333333334,-2.9216840000000004,30.04349666666667,0.85113555,0.96296914,-4.7490355,1.2887422,-1.9369113,7.40859985
10.050281,-1.4105503,30.64880666666667,1.60326798,1.21003315,-2.781325,1.5842699850000002,-0.198044,6.95747155
10.116556,-2.443276466666666,29.753226666666663,2.951645,0.8617935999999999,-1.66532795,2.0974125,-1.95738,6.842938
9.047963666666666,-1.9090932,31.199483333333333,2.9739745,1.06789285,0.7355253,2.926789,-0.3216510000000001,6.42599155
9.708114666666669,-1.6945935233333334,29.75711,3.341897,0.18983525,0.5029075000000001,2.1592955,-0.9782593,7.1896058
9.729082333333332,-2.9530360000000004,28.896083333333337,3.2765275000000003,-0.906349,-0.34961,2.570669,-2.02762185,8.2491758
10.001893333333332,-3.2022702,31.16249,1.850435,-0.1029824,-1.438558905,3.2263895,-1.5562086,7.7470977
10.277633,-3.671703,31.45133,2.8585437,-0.111086,-1.07948945,2.6240710000000003,-1.4363318,7.4487064
10.868333,-2.504194233333333,33.40362,2.6029051,1.13276055,-0.46984235,2.514168,-1.61745815,6.99803355
9.717111333333332,-3.1953342666666664,32.90535333333333,3.9355843,0.5748832,0.8589469,3.545152,-1.2671536,6.57169225
8.703562,-2.3960147333333333,32.217663333333334,3.7881689,1.1649859,-1.52749325,2.41862855,-1.296593,7.176962
10.053006666666668,-1.9657891,31.863373333333328,3.3852111000000003,1.4497915,0.56453571,4.1843925,-1.1460590000000002,7.076858
8.139008333333335,-1.3975316666666668,31.261930000000003,2.478873,0.6620086500000001,-0.5178497,2.680302,-1.75846205,6.871087
9.170684,-0.4499236666666666,32.02523,2.0366909,1.9861915,-1.75882905,3.307996,-0.5651616500000001,6.452344500000001
9.202194333333331,-1.78889221,30.674916666666665,1.23022045,1.2152772,-1.6856528,2.2633975,-1.72226865,6.058967
9.328866666666668,-0.872167,30.355016666666668,1.32110425,0.7830351999999999,-1.7048658,1.2300383,-1.1062924,5.689416
9.685536,-2.6990541,29.44646333333333,0.2058805,0.91032825,-2.359255,1.845918,-0.5333224999999999,5.451889
9.828941333333333,-3.0813874,29.29277666666667,1.08454485,0.7433819999999999,-0.6706175500000001,1.6284723,-0.49385115,5.1829405
10.963474333333332,-3.9471976666666655,28.41651333333333,1.2504068,0.078129,-0.5846483499999999,1.37377945,-1.833637,4.8664760000000005
10.403512,-4.079526,30.30838333333333,1.8573945,0.74458695,-0.6672517,3.10194,-1.3515621,4.5691785
9.988534333333334,-2.6868466666666664,29.060636666666667,2.27187905,0.097612,-2.110466,1.58121245,-2.0450775,6.238531
10.180171,-3.557997333333333,29.74958,0.0864059199999999,1.322217545,-1.5774925,2.089894,-1.61562385,6.5934800000000005
9.633452666666663,-3.419862,29.26197,1.81185585,-0.0353167999999999,-2.752507,1.860325,-1.13101365,9.791640500000002
9.411594666666668,-2.946782666666667,30.07829666666667,2.638746,0.0519334,-3.1421035,2.5947995,-0.3767674,9.1961255
9.175085,-1.4752140333333337,29.27073333333333,1.564706225,0.64440825,-0.240754,2.6386275,-0.6689434999999999,10.1293685
9.245052333333334,-2.8953256,28.5322,1.28350075,0.38057475,-1.50415905,3.2107775,-0.54562455,9.5134275
8.012860666666667,-0.9424446666666668,27.741696666666662,0.53377385,1.5448664499999998,-1.28422645,1.2646132,-0.6252576,9.103309
8.660005333333334,-0.8245009666666666,28.381986666666663,-0.1681029,0.9100071,-1.7561239,1.1565548,-1.37979425,8.549474
6.405443000000001,0.0979382466666667,28.54237333333333,1.0189699,-0.83650535,-0.82823555,2.296538,-0.8656487,8.821176
8.400649,-0.8701384333333334,28.30712,1.880548,0.5265848,-1.1166876,2.167235,-0.8998848500000001,8.2843525
6.632877,-0.4862270633333334,29.619263333333333,0.3002635,-0.017107,-1.1381615,0.8436715,0.3539915,8.968398500000001
8.479232,-1.585759666666667,32.17761333333333,-0.37282505,0.5006041,-0.4327972,2.322921,-0.1153154499999999,8.8127065
7.818922666666666,-2.312783666666667,31.523816666666665,0.8566868,-0.157348,-0.77456145,2.04734165,0.27997,12.29839
7.379276666666667,-2.2329019333333333,32.26135,0.46430165,1.0149327,-1.7793715,1.6491775,-1.25033145,11.5511265
8.559046666666665,-1.3730993666666669,32.70867666666667,0.4242934499999999,-0.29511995,-2.5185855,3.8220685,-0.2188799999999998,11.2078345
8.234295000000001,-1.6930114133333332,33.31071333333333,1.03372495,-0.1676967,-1.91659965,2.327585,-0.58605705,11.93718
9.149828666666666,-2.641538666666667,32.562176666666666,0.12213,0.91512455,-2.543422,3.6513755,-1.72187605,11.211885
8.409457333333334,-3.379039,32.90564,0.268108,1.47272085,-0.90805855,2.223483,-1.65994925,12.156515
8.969453666666666,-3.1916067333333333,32.060826666666664,-1.5720931755,-0.2859795499999999,-1.09757515,2.6582035,0.1444365,11.7494085
8.350296333333334,-2.9780110333333334,31.08731333333333,-1.3509902,0.90124,-2.7167645,3.0064245,-1.24360735,12.03298
9.144376333333334,-2.9072403333333336,31.29245333333333,-0.1713638,-0.0481456,-1.0729415,1.5794033,0.234661278,12.152525
8.721321666666666,-2.341168333333333,30.52676333333333,-1.00847235,-0.20984855,-2.447061,2.055493,0.3286036499999999,11.414215
9.033041333333331,-3.947911,30.78348,-0.2505518,0.26569705,-0.574015445,2.235678,-1.09825295,11.0833745
8.992939333333334,-3.716933,30.91346333333333,0.5179693000000001,-1.301402,-0.82778445,1.8705205,-0.9726593,11.8953385
9.076507333333334,-2.1524586666666665,30.76439666666667,0.26644886,0.25704425,-0.88544815,3.104213,-0.468624,12.476145
9.086825,-3.088146,30.85994,-0.3910176999999999,0.3671148,1.06310475,2.329553,0.9601925,12.574994
8.837074000000001,-2.650789233333333,29.44342333333333,-0.3717789999999999,0.094851,-1.3266465,1.8342193,-1.6225695,11.811139
8.776712666666667,-3.13628,30.1063,-1.48538355,0.0522659999999999,-2.4372903,1.31571635,-0.32885005,12.923575
7.583324333333333,-1.3605251966666667,31.42375,-1.90830075,-0.4384795000000001,-3.1560845000000004,1.710885,-2.081949,13.405205
8.15213,-3.286145,32.15789,-1.7579549,-0.9104622,-4.221237,1.44131475,-1.77915,12.59106
9.648974333333332,-3.659732333333333,31.40825666666667,-1.5895392000000002,-0.9221148,-2.1396665,2.00677955,-0.8574426500000001,12.316702
9.257673,-3.9130866666666666,32.52646333333333,-1.556612495,0.46665615,-1.9217164,1.625565,-0.2038455,12.324068
8.754648,-3.0286760000000004,32.07274666666667,-0.5866828,0.6433248500000001,-1.97049321,2.40281,0.06224372,11.7698625
9.661473333333332,-3.1295098666666665,31.43192666666667,0.00026,-0.69978045,-0.3374414999999999,3.069827,1.418158,13.745765
8.918439333333334,-2.729613333333333,32.34592,-0.8730625000000001,0.8699897,-1.0869501,2.2822055,0.8541927,13.117585
9.316408,-3.0683280333333336,32.0871,0.36113295,-0.6247725,-2.3916765,2.3258155,-1.946399,12.631845
9.594052666666668,-2.2217316666666664,33.18783666666666,2.5586795,0.2475856,-0.57659805,1.7536225,-0.42989815,16.14431
8.285706666666666,-1.4545194666666668,31.609246666666667,2.70362475,-1.1153397,-3.1440257000000003,2.883293,-0.274483125,17.134014999999998
9.611296666666668,-3.4020587,33.56043333333333,2.20274295,-0.594224,-2.02595,3.649766,-0.9581829,16.987545
8.201905,-2.520429833333333,32.93548333333333,2.5480729,0.4235716,-1.831443695,2.372373,-1.00361245,17.22983
9.075955,-3.1806161,31.780946666666665,1.46872815,0.6568900999999999,-1.0734327,4.316974999999999,-0.7190400575,16.18406
8.481783333333333,-2.9780477666666667,30.36416,1.04382345,-0.2379944999999999,0.29896455,3.2165920000000003,0.99666915,15.99144
8.779992666666667,-1.9126896333333328,31.24746333333333,3.451665,0.40072568,-0.6527893499999999,4.818671,-1.3506148999999998,15.545525
8.107943333333333,-3.986195,32.00982,0.76847165,0.3331299999999999,-0.83552895,5.1245175,-0.7587607,14.60174
9.352091,-3.3833001,34.14934,2.2195381,-0.19038505,-2.3016725,4.4428445,-1.78139315,13.715105
8.880175333333334,-3.3742832666666662,32.98984333333333,0.88950985,-0.133812,-1.640669,5.0512465,-1.5392901,14.39692
9.240759666666667,-3.7085966666666654,31.56389,2.07164845,-0.5829595000000001,-0.43030285,5.7409905000000006,-1.23985545,13.624455
9.75234,-3.320504333333333,31.580883333333333,0.9470443,-1.0119675,-0.4903157,5.6016635,-1.453928955,13.4621545
8.658192666666666,-2.9789917,31.652866666666668,2.30116795,-0.174056,-0.43148495,4.2190715,-1.38797815,12.6445475
8.819162,-2.8087397666666667,31.70296666666667,2.8293082,-2.4799252,-0.0448378999999999,4.717456,-0.7223374499999999,12.1458685
8.693377333333332,-2.885169666666666,30.91916,1.5357865,-2.0768452,-1.24677335,2.924951,-1.10547936,11.5926075
9.893035666666668,-1.9388997,31.39468666666667,-0.0841522999999999,-1.43093176,-0.64396048,2.981959,-0.6993622125,10.8881465
8.931204333333334,-2.264969333333333,31.152576666666672,1.797690415,-1.722891,-1.820335,4.3059495000000005,-0.8084732,11.3926315
9.991917666666668,-1.7565053333333331,30.03064333333333,-0.63182735,-1.207474,-1.637236,4.2678475,-2.0302305,10.7002745
8.500589333333332,-1.2464870666666668,29.499526666666668,0.6188603,-0.902781,-1.7287534999999998,3.70563,-0.252683495,10.049836
8.116523666666666,-1.4522636333333334,29.02586666666667,0.0381825,1.377918,-0.5019728999999999,4.136492,-0.2252507999999999,10.49659
8.481475666666666,-2.836926333333333,28.48885333333333,-0.6673125,0.70633675,-2.1591685000000003,2.106026,-1.96173655,10.19063
8.748338000000002,-1.2419178333333332,28.24121,0.1667995,0.8250390000000001,-0.727177,2.9180840000000003,-0.1664,10.326162
7.199795333333334,-1.4953086000000002,27.29619333333333,0.9200915,-0.7663998999999999,-0.5735906500000001,3.361181,-0.6666745000000001,9.875174
8.208946,-1.0604214666666667,26.95613,0.48862635,0.0768763,-1.065962,1.91753685,-0.0994755,9.4510485
8.438958,-1.1602566333333335,27.30408333333333,1.4781102,0.063421,-0.9993615,5.3596175,-1.14931235,8.8762825
8.206580666666667,-2.498026333333333,28.43728,1.24754305,-2.0247390000000003,-0.44682215,2.70967,-1.33078095,11.027132
7.472767333333333,-1.1826296333333337,28.34489333333333,1.37981905,-0.8555605000000001,0.7310698750000001,3.8690985,-1.25427305,11.647964
7.664566333333333,-1.4204687666666669,28.45257,1.1339695,-1.0315074000000002,-1.1037768,3.7529245,-2.6816465000000003,10.9401345
8.721384333333335,-3.6835213333333336,28.892863333333327,-0.17297,-0.465925,-0.8474154500000001,3.312927,-0.0411349999999999,10.2751695
8.477291666666666,-2.2263324333333334,28.598006666666667,0.6705249999999999,1.081486,-1.1997167,2.920955,-1.0932146,9.6504665
7.708689333333333,-1.6544642333333333,28.05949,0.370956,1.59819965,-2.031085,2.4922115,-0.2825374499999999,9.0635895
8.061482333333332,-2.265368333333333,27.61946333333333,-0.2077129999999999,-0.514565885,-1.919535095,3.564519,-1.8624014,8.512248
7.697991333333333,-1.9436923333333336,28.768496666666664,-1.30770355,0.686773,-3.2420145,2.298554,-1.136168,7.994286499999999
7.958412333333331,-2.0269356666666667,28.73695333333333,0.7526117000000001,-1.4041297,-1.927755,2.8360805000000004,-1.18565905,8.156884999999999
7.813682666666668,-1.4844747,27.54476333333333,-0.43101055,-1.15259245,-2.6576715,2.282964,-0.2898265000000001,7.660444
7.913456333333333,-1.4605378333333334,28.04091333333333,0.91207805,-1.613612,-2.199148,2.602397,0.255904645,7.1940605
7.826957,-1.4317453333333334,27.12418,-0.17821605,-0.1525699999999998,-2.2956925,3.154324,-0.2733355,6.7559175
8.052366333333334,-1.7395875666666667,27.00543,-0.0414679999999999,-1.396325,-2.298214,1.97322005,0.42262555,6.3443035000000005
7.701273666666666,-0.7261886333333334,26.889623333333333,-0.7017072,-1.017956,-1.849895,2.5641655,0.15902095,6.0150145
8.529326666666668,-1.5186419999999998,28.23026,0.3603319999999999,-1.39140365,-2.833208,1.30936865,-0.839162,5.648232
8.098261333333333,-1.3252782666666667,27.520766666666663,0.2212325000000001,-1.8369053,-3.8561115,2.891162,0.8198939,5.303659
8.608383666666667,-1.6449715666666669,29.582023333333336,1.548359,-0.0525334999999997,-3.624183,2.548493,0.0171285999999999,4.979951
7.94395,-2.223214666666667,28.97232,6.2527593,-0.8388265000000001,-2.385522,2.8946385,-0.9102716,4.6758445
8.511866666666666,-1.5474243266666667,28.825533333333336,8.0154255,-1.4935860500000002,-2.9730465,1.5484525000000002,0.5203085,4.496065
8.561999333333333,-2.4348154333333336,28.77544,10.488509,-1.4688975000000002,-2.2411715,2.6593475,-1.3107461,4.2212055
9.159225666666666,-1.5721176333333335,29.831616666666665,12.7744525,-1.043961,-2.3061195,1.59002,0.018934,3.9629925
8.550278,-1.2109196666666666,29.018726666666662,13.0045135,-0.582636,-4.0468035,1.70399735,-0.1615148,3.7204175
9.094498,-2.7928343333333334,29.28799,12.366901,-2.142159,-2.9679715,1.6923750000000002,-0.5262705,3.492534
8.677572333333332,-3.1555580000000005,30.13732,12.5828075,0.0359939999999999,-2.8519415,2.4571035,0.5465514600000001,4.172863
8.856082666666666,-2.0044426666666664,31.63815333333333,11.814359,-1.9497859,-2.6970945000000004,2.3462883,-1.7534367,3.9176235
7.873568,-2.4470636666666663,30.21338,12.659959,0.3800504999999999,-3.1893855,2.590171,0.1157997499999999,3.6778395
9.012338,-1.852585333333333,30.286416666666668,11.8911802,-0.81606495,-1.9284646,1.757142,-0.76995495,4.642346
8.684797666666668,-3.508146333333334,30.28494333333333,10.98882405,-1.193174,-2.3081595,1.25555855,-0.5138895,4.3586365
8.784446666666666,-3.397491333333333,32.99163333333333,8.891574,-1.768365,-3.0696405,1.8601595,-0.8723235,4.092108
9.052132666666669,-3.5387486666666668,32.703570000000006,8.131027,-0.4854074499999999,-2.708505,1.4355065,0.7075169,3.935114
8.696711666666667,-2.506224453333333,32.18844666666667,9.55083789,-1.08205455,-3.502547,2.0468258,-0.6430009999999999,3.694206
8.745672666666666,-0.7981805333333334,31.61118666666667,8.83986002,-1.609009,-2.5343395,2.3863865,0.1753254999999999,4.6407855
8.829111,-2.974089,31.03688333333333,7.376396499999999,-0.5965577,-3.577734,1.0284211,-0.1100809999999999,4.810366
9.385771333333333,-1.63658,30.941666666666663,8.13128865,-0.8176149,-2.6779175,0.9748251,0.161484,4.516494
9.055714666666669,-3.624517633333333,31.274896666666667,6.74955905,-0.4574814,-3.527509,1.0317929,-0.4062485,4.514593
8.275819333333333,-3.3426089,30.17689333333333,6.802299,-0.555609,-3.6522295,2.0733755,-0.4014440999999999,4.238737
9.352240333333334,-2.719151866666667,31.59771333333333,6.271402849999999,-0.3081628,-3.8827595,1.7042091,-1.46552275,3.9795795
8.575799333333334,-3.789815666666666,31.380926666666667,5.85861875,-1.85809965,-2.9900535,2.7807845,-0.1279754999999999,3.736111
9.655316333333332,-4.813373666666666,31.99836333333333,6.5301677,-0.65999045,-1.7358935,1.034672315,-0.73214175,4.4554295
9.451034666666668,-4.5557868,33.94385666666667,4.6510750000000005,0.3804792999999999,-3.500375,1.6682225,-1.2209906,4.183114
8.850957666666668,-3.3832996000000004,33.213703333333335,5.90026175,0.52615575,-1.6906675,0.8593012,-0.3538556,3.9272855
9.690022333333332,-3.5850233666666664,35.276043333333334,5.9792565,-0.49421495,-1.5201715,1.1080615,-1.03227245,3.6869465
9.902208666666668,-4.180676333333333,37.51891666666666,5.5676915000000005,-0.7109739549999999,-1.92701,2.367592,-1.11900285,3.4611585
9.391993666666666,-5.338971666666667,37.671616666666665,3.9457583,-0.83771255,-2.800881,1.3805498500000002,-0.1658349999999999,3.2490405
9.764038666666666,-5.645072333333334,36.95867666666666,3.1888475,-0.8177850499999999,-4.5290975,0.8472474000000001,-1.08922995,3.0497655
7.986567333333333,-6.210031666666667,36.22850333333333,2.74823535,-1.3678854,-4.424285,1.08176295,0.8811483,2.8625545
8.947284333333334,-3.301151966666666,35.043479999999995,1.1061515,-0.5115959,-4.0511765,0.1624328499999999,-1.2504675,2.817772
8.864043,-2.2043348666666667,33.29603,3.205706,-0.1894339499999999,-4.4755565,0.432267,-1.2194671,3.135749
8.483316666666667,-3.78156,33.33595333333333,2.158058,-0.36627535,-3.907646,-0.1173294999999999,-1.0504672,2.9431895000000003
8.499698666666665,-2.9253293,32.85326,3.23848495,0.064268075,-2.6530535000000004,1.098472,0.05627058,4.2947565
8.502594666666665,-2.6566243333333333,31.37774,3.5189659,-0.61123545,-3.2165245,2.8153265,-1.325789,4.0321115
8.841417666666667,-2.7717070000000006,31.03395,2.15975605,-0.30931215,-3.0514915,0.37552165,-1.14971655,3.785372
8.441861333333334,-1.2144024666666666,30.85529333333333,3.1788108,-0.344516135,-4.324211,0.1679256,-0.4047077,3.5535745
8.202569666666667,-3.9098893333333335,30.22894,2.9435445,-0.6904125999999999,-2.73311775,1.9639005,-1.484404,3.3358145
7.596847,-2.7445114,30.59097,2.3894995000000003,-0.8124138000000001,-3.3088665,-0.0426024499999999,-1.29405535,3.13124
8.424492,-4.839120266666666,30.39853,2.483163,-0.384998776,-4.0467045,1.1314038,-2.394822,2.9390553
8.189189666666666,-2.190503,29.28583,1.4438169999999997,1.2026170500000002,-4.6333975,1.9128275,-0.8912495500000001,2.75850815
8.251728666666667,-1.0547618333333333,31.11597,0.48774,0.3152755849999999,-4.841034499999999,2.6534795,-2.8074845,2.58889405
8.918392666666668,-2.6109011,31.75996333333333,-0.2367215,1.8209725,-4.1648615,0.0949093499999999,-2.0282965,2.45846875
7.964566333333333,-2.880671333333334,32.22604666666667,0.3756905,-0.3478932999999999,-3.895411,0.65117705,-2.3670595,2.3685965
8.468915,-2.4471000333333337,31.50928,0.4243004999999999,-0.4673109,-4.350594,1.0370245,-2.1002625,3.4469372000000003
8.800996,-4.681826,31.975306666666665,0.4620139999999999,-0.3620641999999999,-4.297046,2.18744,-0.8389647499999999,3.23571145
9.148586,-3.592501666666667,32.24015666666667,0.8631475000000001,0.72769955,-2.647372,1.645336,-0.93860185,3.0372713
8.638069,-3.6274983333333335,31.71843,0.750424147,0.8339641499999999,-3.4556000000000004,1.2554945,-1.2212412,2.8508448
