BLA-Insc-3_C01,BLA-Insc-3_C02,BLA-Insc-3_C03,BLA-Insc-3_C04,BLA-Insc-3_C05,BLA-Insc-3_C06,BLA-Insc-3_C07,BLA-Insc-3_C08,BLA-Insc-3_C09,BLA-Insc-3_C10,BLA-Insc-3_C11,BLA-Insc-3_C12,BLA-Insc-6_C01,BLA-Insc-6_C02,BLA-Insc-6_C03,BLA-Insc-6_C04,BLA-Insc-6_C05,BLA-Insc-6_C06,BLA-Insc-6_C07,BLA-Insc-6_C08,BLA-Insc-6_C09,BLA-Insc-6_C10,BLA-Insc-6_C11,BLA-Insc-6_C12,BLA-Insc-6_C13
2.2987675,1.836074,2.0546505,0.56101365,1.44481255,0.7681555,0.9211574,-0.468464,1.590561,0.36337865,3.8364965,-1.6590665,-5.507573,4.232388,-1.267922,3.226653,32.51905,-0.7871521,-11.29012,4.479405,-6.540777,0.9899227,2.343356,26.69964,29.3032
3.216252,1.67391585,3.83201475,1.09629195,1.4651475,0.5141224999999999,-0.0820781999999999,-0.795301535,1.18329005,1.12854965,2.4784335,-1.9111045,-5.150631,4.865354,-1.048019,5.904935,38.07156,-0.2648648,-10.42063,2.530748,-7.496956,0.07018659,4.054988,27.95368,27.84672
2.5405865,1.1680959,2.816884,0.5057419999999999,1.52917685,-0.9414722,1.13703305,0.23592535,0.58258675,-0.17883745,2.5784625,-1.7304885,-3.833146,4.078834,-0.8207048,5.833467,36.00805,1.918694,-13.75708,8.897539,-4.498689,1.866293,1.560544,28.08006,28.77016
1.5248335,2.530773,2.8224935,2.208097,1.6746975,0.8420294500000001,0.39801135,0.032913,0.8605252999999999,0.23186955,3.599881,-0.7865084,-6.123612,6.361189,-0.9771507,3.499778,33.54123,-1.170682,-12.84048,7.799672,6.272829,1.950783,1.331548,26.6552,27.34312
2.7536885,1.37797935,1.713899,0.6497104499999999,0.8849145,0.1890652,-0.2144942,-0.681170985,-0.2452285,0.1719549999999999,2.517565,-1.09093445,-5.66724,6.333951,0.3795607,0.9058223,28.18225,4.859773,-13.607,7.226897,15.18911,2.67342,2.58386,24.01672,25.99484
2.5452760000000003,3.0512695,1.64317805,2.088183,1.8181265,0.72437425,-0.3345508,-1.6056835,1.0708104,0.10197465,3.1010635,-0.229615395,-2.915099,7.421078,-2.10144,1.985442,25.112,3.642738,-13.53814,6.768114,22.32149,3.560518,1.749619,22.00571,24.72099
1.8108195,1.201669,1.5008995,1.93720625,1.7854715,-0.40738835,-0.071073955,0.1121236499999999,1.07798122,-1.01629535,3.7887705,-1.1008321,-5.314637,5.128754,-0.683252,2.513883,24.29603,0.2858408,-14.93983,6.47857,22.7233,0.9132267,2.01009,20.39067,23.51744
2.607268,2.62681,0.9316762,2.277411,1.8348385,-0.37141895,-0.3197035,-0.26704435,0.86072635,-0.49864644,2.112093,0.8741171000000001,-4.472282,6.245335,-2.432798,2.49545,21.25504,2.560668,-17.94089,2.092247,21.09005,2.708335,3.448391,16.88936,22.38033
1.4444056,2.642888,1.8646345,1.46294925,1.521116,-0.9750648,-0.33394983,-1.67783275,1.7278365,-0.0269710999999999,4.05836,-1.2927155,-5.636413,6.496056,-0.7450339,3.542629,20.0194,-0.4692591,-14.48744,2.400407,22.47237,1.772696,1.743377,18.55744,21.30597
2.765618,2.632444,0.2305528499999999,1.660316,2.107839,-1.461985,0.18331722,-0.83834035,1.40829875,0.1275625,3.5424465,-0.5003389,-5.132703,5.355134,-0.9482635,4.101237,18.6305,1.18571,-9.882517,0.203984,23.39127,0.4602506,1.724275,17.04387,28.66056
2.524651,1.5863455,2.0642333,0.7815473500000001,1.3259083,-0.24413345,-1.0101974,-0.64054895,4.3401685,-0.38270375,3.1413185,-0.0364154999999999,-6.475575,7.077165,-1.65615,6.858656,19.78221,3.249135,-7.396237,-2.813338,20.06129,0.4858881,1.493724,18.35747,27.248
1.829631,1.40953895,2.133297,0.7856938,0.70719975,0.504729745,0.5752090000000001,-0.08087205,4.0843452000000005,0.33789315,3.888878,-0.64147514,-7.584637,10.09495,0.320143,6.726121,19.43163,1.958629,-8.634749,-2.168508,14.87652,0.3214177,1.301067,16.05628,25.9102
2.1945625,2.092796,1.849747915,0.7829281499999999,1.524924,0.9181099,-0.6513566150000001,-1.25654855,4.242119,1.267693,3.888647,-0.2877999,-7.905919,9.383451,2.089784,6.062274,18.59801,-0.1599647,-8.544505,-3.808661,13.84358,0.7549871,1.068141,15.1437,26.50264
1.5944145,1.9771595,2.0749355,1.660436,2.1705135,-0.5360218,-0.46156576,-0.6089287999999999,3.50436395,-0.16920665,3.3221295,-0.3498530099999999,-9.225101,9.27902,1.639008,6.660926,20.10652,1.541127,-8.566222,-4.583854,15.0805,1.563087,2.318148,16.80184,25.20071
3.1169685,0.62168285,1.8533635,1.7096545,1.2861781,-1.2226002,-0.05014645,-0.82798421,3.0132299,0.78283495,3.1553005,-0.1016989,-5.992837,9.596984,-0.2370968,8.46234,15.69462,1.006631,-9.331851,-3.054606,10.72478,2.333771,0.9684766,15.3186,23.97065
1.03968415,1.0200068,2.4851438,1.40377455,1.9167065,-0.6298541,0.43470867,-0.91104255,3.1083085,-0.6985712,3.98482,0.4776698,-7.283422,9.447679,0.4656443,5.889352,14.08022,0.7163777,-7.987597,-3.313258,10.42186,1.62275,0.9502275,13.12998,23.98367
1.9785745,2.3373085,0.117401921,0.61693515,1.7915855500000002,-1.04952385,-1.48948945,-2.1888035,3.0611197,1.15722855,3.042187,-0.315264808,-6.032881,7.229082,-0.3625726,6.954117,14.26537,3.620277,-8.512364,-4.001937,14.08753,1.860723,1.781316,15.51055,31.93277
2.248923,1.4758035,2.0907845,1.4749445,1.964579,0.4376945,0.2859392,-0.46146935,1.93692725,0.3546376834999999,1.81285,-1.091967,-5.536433,7.412919,-0.3131159,7.941425,12.65818,1.858557,-8.197124,-5.453762,12.85096,2.900054,2.375595,14.08803,32.03521
1.64967615,1.9784195,1.9689405,-0.0222196999999999,1.8097245,-0.011628,-0.73630605,-1.590203,1.88344545,-0.8820949499999999,3.3429505,0.3603258,-5.542675,5.822337,1.368279,8.445406,14.25148,3.461459,-8.090113,-4.012599,11.51707,1.404018,0.9089142,15.4323,30.42795
2.4941255,2.3175685,1.0653066,0.87441385,1.9690815,0.16723675,-1.3528926799999998,-1.40245065,1.8634265,0.78837515,2.2202485,0.02608125,-6.776124,6.89453,0.329481,3.542314,15.0344,0.9751726,-10.50597,-3.989308,10.77736,0.6332155,1.495115,15.49229,34.24457
3.256492,1.756637,2.68817925,1.0097895,1.27808955,-0.32675854,0.126337215,-0.36654195,2.291361,0.7402877999999999,1.5814354,0.8505242999999999,-6.568681,6.978577,2.967369,6.640418,16.32962,1.951632,-7.154954,-3.185884,10.37173,0.1483954,2.549688,16.03194,32.51532
1.63055625,1.8140875,2.3909133,2.3810545000000003,2.6966545,0.0139616849999999,0.105203,-0.66372575,1.608906525,-0.2254284349999999,3.5437235,-0.235459,-5.372859,8.525876,1.7662,6.297958,16.62189,1.818716,-8.383171,-4.876056,9.822525,0.3575403,2.579602,14.55297,36.40844
0.83525915,0.664421459,1.4566234500000002,1.0561855,1.9155095,-1.1530185,-0.56472025,-1.0066400999999998,1.52317875,-0.47314685,2.9694265,-0.6605702,-6.953364,7.228849,1.593454,6.479057,15.19899,2.361343,-8.851562,-5.893735,9.90005,-1.833228,1.346242,14.05418,34.55973
2.0325355,1.6746495,2.1449915,1.5142505000000002,1.54702,-2.0146832,0.17852135,-0.74554235,1.79171415,-0.37221715,3.547694,-1.5415125,-6.530721,6.185539,1.075118,7.86436,13.95302,2.186263,-8.442327,-7.455879,6.232912,-0.7513891,3.089625,15.04935,33.98817
1.751499,1.2713105,2.24301815,0.8736823499999999,2.398743,-0.70106075,-0.68838395,-0.81034165,1.191969565,0.1977385,2.966972,-0.6135077499999999,-6.580096,6.557915,1.296421,6.939639,14.43436,4.295666,-8.765337,-6.911761,4.598064,0.7552124,2.123847,14.18872,32.27307
2.0132465,1.7648991,1.6574245,-0.1766687999999999,0.69918765,0.53631195,-0.241890205,-1.0082437,1.3473235,0.8738784500000001,3.2110730000000003,-1.3726525,-5.797484,7.401616,0.06511105,4.461913,12.73101,0.4902166,-8.458056,-6.215683,5.86017,1.531435,1.683522,12.88515,36.95224
2.8315520000000003,1.4290722,0.54468525,1.4152185,1.747358,-0.3195060499999999,-0.7470386999999999,-0.16196555,1.573752,-0.6704938,3.0894805,-0.70548495,-6.48718,7.665991,0.6025555,5.809806,12.17851,0.3571572,-9.45314,-8.61176,4.716384,0.8013687,2.468237,12.04079,35.07349
1.7349285,0.9381046,-0.0948707,3.258557,2.214489,-0.4454336,-0.92466645,-1.227688,1.912688,-0.2945379999999999,3.9649325,0.1870674999999999,-6.393324,5.789835,-1.457222,3.940778,10.17381,2.592375,-9.445292,-10.83865,4.344321,0.9336607,0.399279,10.33703,38.26677
1.6281955,1.13089195,0.4060762499999999,1.876066,1.23848035,-0.5625439,-0.82234835,-0.76704085,1.4306803,0.18782065,4.550901,-0.5783480599999999,-5.783502,5.034386,0.06643908,6.520076,8.810671,2.750913,-8.572691,-11.95677,2.203874,-0.6571842,1.331877,8.513778,36.3155
3.2731545,1.6292985,2.4342415,1.2145675,2.3146115,-1.3614815,-1.3291159,-1.3065095,1.3834605,0.41838285,4.231198,-0.2833962,-6.098306,5.713112,0.3104725,3.948292,8.33045,1.190022,-9.016629,-12.58641,2.848341,-0.3249606,1.58211,7.855731,38.46538
3.2526225,1.390704,2.0531915,1.524087,2.9273925,1.2322151,-0.3733277,-0.22399195,1.7153563,0.54262415,2.8430850000000003,0.31121175,-5.025395,5.667084,-2.35061,6.109901,9.093083,0.8933553,-7.968742,-12.68416,2.001324,0.5694187,-0.5110107,9.542037,37.03681
1.939795,1.8821885,2.912272,0.496146995,1.618481,-0.3952179,-1.127349,-1.48635325,-0.02067774,0.2156126,3.582835,-0.5601169,-4.809894,4.537597,0.1493359,4.30191,10.81171,0.9012161,-10.30652,-13.32561,3.156468,-0.6146637,-0.5845459,12.38666,38.66981
1.971874,2.1986445,1.1922649,0.22897645,1.2651215,-0.0479465,0.20003324,-0.205604,1.76817405,0.8181484000000001,4.4489305,-1.667793,-5.183035,4.338306,0.5650516,6.856026,11.86668,0.06960249,-8.956343,-13.42603,2.251599,1.234268,1.393299,11.80053,36.69634
0.8117006099999999,1.3575368,2.3834375,2.91173,2.647914,-0.18055125,-0.68137325,-0.74309815,2.0072525,0.4973457,3.1416545,-0.9628027395,-4.838518,5.729778,-0.003282084,7.179222,12.0235,3.377247,-7.75256,-13.28102,2.248,2.042058,0.8170341,13.60918,34.83179
2.4172315,0.68641755,0.7846034,2.18436485,1.773138,-0.8744136,-0.5220219500000001,-0.9168323,1.211442,0.200341515,2.99527725,-1.9482585,-5.692751,4.598285,0.5674143,7.717551,14.22361,1.219299,-10.10981,-15.00712,2.025396,0.3806526,0.6545623,13.18373,33.07016
3.4034435,1.7471545,1.9893437,1.3908200000000002,0.8265669999999999,0.1884407499999999,-1.311,-1.9649745,0.6613135,0.494106465,1.66750745,-1.9530975,-4.759427,5.503448,-1.512984,5.883654,15.15553,1.112455,-8.310694,-14.19472,0.3036873,0.2592734,1.919284,12.39937,31.40578
2.8444000000000003,2.1697740000000003,2.3817245,1.951252,1.37647265,0.0727123,-0.8405644950000001,-0.8532273,0.66236985,0.5846696499999999,2.7826635,-1.6453625,-3.977463,6.407457,-1.010005,6.865133,15.93733,1.79042,-9.738547,-14.26859,1.001817,-0.06324926,2.206681,15.73987,29.83325
1.354475,4.344640500000001,0.6981446499999999,1.7005745,1.0110461,0.1361879999999999,-0.1091869499999999,-0.6128839500000001,1.1507045,1.6249305,4.2667805,-0.6487328,-5.090878,5.567492,-1.495912,5.979384,18.27098,3.148643,-6.887319,-14.10374,-0.164193,2.590798,2.519059,15.14069,28.34752
1.9087784,6.8845985,1.0085442,1.66163,0.9707146,-1.215973685,-0.6046438749999999,-1.926024,1.5581075000000002,-0.2449348499999999,5.8799375000000005,-0.9834578,-6.112734,6.543088,0.1993892,5.231956,19.61555,0.05456557,-6.732935,-11.93138,-1.121101,1.194351,2.994406,16.0932,26.9438
1.680787,7.209035,0.2892835,2.107879,0.4565205734999999,0.1804601999999999,0.447388855,0.64420625,0.55973735,-0.8754883499999999,4.02421005,-1.7178835,-5.817049,6.218484,-0.3293826,4.565007,22.55662,-1.338073,-12.52669,-14.48579,-1.58098,2.075885,1.765495,15.30004,25.61756
2.7241075,7.8708015,0.7189992199999999,0.92335845,-0.2389610999999999,-0.34423335,-2.2301070000000003,-1.9889550000000005,1.5924384,0.1585776,3.96501865,-1.5531170900000002,-6.817514,4.639831,-1.928552,2.670092,18.85588,0.1833168,-13.03577,-13.31722,-2.505352,2.987262,3.243036,16.35135,24.36452
1.4729845,5.9131730000000005,1.070575315,1.451341,0.9656291,0.179142,-0.5720495000000001,-0.8606816500000001,1.3168883500000002,0.43441845,4.975348,-2.001574,-6.723134,4.335092,-0.6061168,-0.2137429,20.6969,-0.9157192,-14.13907,-12.5777,-3.546248,2.781646,1.858456,17.58486,23.18065
0.49766705,4.681446,1.7345745,2.364466,1.7763575,-1.40471975,-0.9999486,-0.3529933,2.365021,-0.19208475,5.4045755,-1.0939216,-5.400955,6.118728,-1.306875,1.789945,23.61319,-1.704323,-12.71047,-11.32907,-3.45365,1.809744,2.121884,16.93804,22.06212
2.2296825,3.4700877,1.0792895,2.0986305,2.2555355,-0.085912055,1.17211435,-0.045288764,2.7709565,-0.0929224499999999,4.5278605,-0.97372415,-4.955365,6.21598,-1.608387,1.393222,24.98307,1.125122,-13.00031,-12.41473,-2.435643,0.5908604,0.3677037,18.08669,21.00533
2.2638365,3.232243,2.3257955,0.66223875,0.9493605,-0.2974698,-0.8296672999999999,-1.3609967,2.923838,-0.091592925,4.9896825,-2.776486,-6.195288,5.198704,-1.144614,1.531031,26.57244,-0.07488206,-11.73967,-13.24524,-1.818991,2.97308,1.765662,21.32809,20.00687
0.87207665,3.673151,2.017068,0.92255095,1.32777735,0.73706735,-1.1329338,-1.18832805,1.87198435,0.47261995,3.947568,-1.544709,-5.795525,6.809869,-1.578334,0.8160558,27.92234,-1.202351,-9.742779,-14.66606,2.26269,1.188115,0.7039357,20.73902,23.54913
2.1611705,3.92486,2.4714595,2.1289005000000003,1.648529,0.46467445,-0.9997335,-1.5314315,2.0936488,0.81112835,3.7768635,-0.43084345,-5.039266,6.101002,-0.8819703,6.306635,26.76653,1.774505,-9.566731,-16.53545,7.000155,0.4565278,1.759303,21.6603,29.33626
1.28030475,2.659667,4.436805,1.2538445,2.666758,-0.5266614399999999,-1.0003148,-1.5064434,2.6255235,0.13125035,3.6787545,-0.28932155,-5.281169,7.86307,1.046018,7.119532,23.7695,-0.1269605,-5.360828,-14.22896,4.121026,-0.2042711,1.702083,21.34067,30.69504
1.456526,2.6578685,4.4303745,1.730132,1.3697125,-0.1187702,-2.421507,-1.0769684000000002,1.9974042,0.5804393999999999,4.026809,-0.0075398499999999,-10.22888,7.826249,2.028457,6.883719,24.71596,-0.234191,-6.780913,-14.72991,5.27309,2.125163,0.3967909,18.64024,33.65294
2.9770355000000004,1.4276687,6.08850805,1.3724145,0.966732805,0.32486595,-2.9003285,-2.4805775,2.64548885,0.2547444999999999,5.4327405,-0.437216,-5.953593,5.14296,-0.04922143,5.086937,22.61769,1.402799,-8.280097,-15.14699,7.356147,0.8048117,1.403391,18.26236,36.97984
1.37851115,2.145758,6.85645,1.521359,0.43466495,0.3423306,-2.13938,-0.81349395,1.49821245,-2.225862,6.560895,-0.8629800999999999,-5.477569,3.755312,-0.5243036,4.848694,16.4171,1.690297,-10.24291,-15.76288,5.284359,1.334774,2.534459,15.70878,37.61432
1.3701529,2.2199085,7.491677,1.6333695,0.787269855,0.2992932,-0.5471365,-1.833659,2.430058,-1.7220535,7.216996,-0.6294779500000001,-7.535731,9.273491,0.1622356,5.701896,16.56861,1.905719,-10.21985,-17.9529,3.09133,1.326043,-2.142993,13.36748,37.00726
1.5934345,2.8342605,7.1695635,0.7099215,1.7221384999999998,1.1912116,-0.9240795,-1.5548622,1.967187,-0.3224178,8.292697,-0.78662175,-6.947626,6.700747,-0.3098631,4.799523,16.36044,2.64862,-10.24139,-19.4699,2.600282,-1.146698,1.237827,13.09418,39.38383
1.7364525,2.8244915,6.429971,0.96173925,0.1690813199999999,-0.54555025,-0.8941294,-1.4904927,2.2068564,-0.85681155,6.940144500000001,-1.2464274,-5.347802,5.669574,2.885289,4.890368,16.7124,0.01895431,-11.02377,-18.42313,3.762355,1.300462,-0.6093294,12.86752,40.89477
2.245215,1.0565085,4.187982,0.92547975,1.4864564,0.73827745,-1.476125,-0.84320975,2.256299,0.1270939499999999,6.6542535,0.107365205,-6.831902,7.348301,2.437108,3.77951,16.80195,-1.242384,-10.37545,-18.81902,2.400592,-1.559266,0.9006118,11.57358,38.82753
2.2384045,2.9089460000000003,4.016613,1.75988815,2.0738535,-1.235098,-0.8170344500000001,-0.664539675,0.62101145,0.6039039049999999,5.8803745,-0.04423835,-6.425741,6.823032,-1.267854,4.602627,17.76838,1.628726,-12.08502,-18.77064,3.586616,1.698741,1.981544,14.87169,40.06783
0.8522533,2.967567,4.2746525,1.20792565,2.1996675000000003,-0.2511029999999999,-1.8971685,-0.93945725,1.0833991,-0.602863,5.022640999999999,1.4714561,-5.775151,5.863388,-0.2329007,4.459124,21.15628,1.619136,-10.02454,-19.73304,4.344035,-0.5918083,2.712426,13.65305,38.01714
2.50596,0.60678425,2.331904,1.00072095,2.207264,-0.18916897,-1.07687925,-1.20363174,1.3254434000000002,-0.22157255,4.467468,1.5887175,-5.603304,5.466725,-2.512808,6.779267,22.89956,2.390175,-10.16859,-19.70395,3.610564,-1.390896,1.135296,13.41396,36.07964
1.12578155,2.098367,4.1646085,2.554365,2.107098,0.19517425,-1.120086,-0.63408885,0.73261815,-0.0631771999999999,4.58484,2.5407914,-6.711682,6.584134,0.4559383,7.508076,22.27802,3.346403,-9.089348,-19.46007,2.951708,-0.356851,1.304349,15.95257,34.25874
2.11521155,0.846908835,2.54973245,3.0940815,2.4275515,-0.1912745,-1.0032768,-1.03208915,1.708265,-0.9893757,4.2101415,0.494912,-4.545889,7.065687,-3.267907,4.748518,27.06275,2.661047,-10.97422,-19.76519,5.585696,1.430691,1.484849,13.49276,32.52867
3.013909,2.3599085,2.9844515,1.5337695,1.4771717,-1.02346925,-0.4075216499999999,-1.6729055,1.26476285,-1.0268777,3.3514855,1.241643635,-4.722236,6.254465,1.011268,5.079981,27.80406,0.3873749,-10.72954,-19.14997,5.617745,-0.01644801,1.070808,14.77474,30.89411
2.26953,2.5857395,2.7811415000000004,1.7074035,1.5464980000000002,0.9308057,-0.876487815,-2.1378135,0.3628572499999999,0.675963335,3.843029,0.360382,-6.696002,8.533158,1.198941,4.959766,31.78244,2.302815,-10.16697,-19.63036,5.169405,0.269572,1.58042,15.71612,33.31346
3.3418635,-0.4941393,3.8275305,1.951958,2.478618,-0.4317435,-0.1078520499999999,-0.8977487000000001,1.607594,-0.4883939,3.742368,2.3598085,-5.298611,4.311087,2.880378,5.128545,34.71177,-0.3072945,-12.44039,-20.07315,5.40379,0.363645,4.711063,16.91825,33.47898
2.1855015,2.9324045,3.070671,2.134353,1.835375,-0.7690932,-0.4524326499999999,-0.316743625,1.7244075,1.3170815,3.882619,1.3458845,-4.238113,6.180604,0.192227,3.961294,35.35985,1.082627,-13.56075,-20.12173,6.165525,-0.8191101,4.917413,15.37718,33.27256
3.239785,2.3583695,3.991759,1.06690905,1.4488655,0.3877414999999999,1.027876,-0.5037008500000001,1.0749225,-0.97006482,4.942978,1.9329588,-5.849707,7.281433,0.02827211,2.39639,33.19983,2.130543,-12.61324,-20.54637,6.198397,1.226455,4.606663,16.39888,36.19538
2.476627,1.41893035,3.578373,1.7891252,1.78985495,0.610136855,-0.3604708,-0.80366925,0.7453836,1.005353967,4.1703285,0.0266699999999999,-4.070957,5.620665,2.196614,1.442071,30.60906,0.5033196,-13.0323,-20.27908,5.437662,0.9199793,5.665427,14.52649,34.97054
2.956732,2.1644845,2.5025235,0.30000265,1.37397423,0.9262055,0.9262154,0.12052045,1.10724965,0.25473815,5.016563,0.1820380000000001,-6.832378,8.337178,-0.365425,2.406381,28.18611,-0.2348399,-14.66465,-22.17797,6.26473,2.751526,4.918875,15.23295,35.29744
2.170415,2.2709841,0.35102665,0.9686483,1.2451965,0.3968627999999999,0.5698945599999999,-1.2786981,1.8005822500000002,0.5879748499999999,3.748482,0.3853465,-5.106841,6.236841,1.215553,3.90455,30.80329,1.603887,-12.45536,-21.23122,5.658426,0.1354678,5.242641,18.43694,35.18779
1.667536,1.7977495,1.4046992500000002,1.8343588,2.237948,-0.124589,0.0840720000000001,-0.64502235,1.5658045,0.1205243699999999,3.5954275000000004,1.0068207500000002,-5.614336,7.020701,2.74673,2.73828,33.72922,3.983563,-12.59211,-20.19602,10.17711,1.255373,4.376541,19.69083,36.58726
2.2850395,1.3332739999999998,2.183855,1.33052485,1.656247,-1.74867,0.0925479999999999,-1.30450005,2.1886785,0.144601555,4.753788,-0.0064649999999999,-5.552761,6.177604,2.246045,4.183959,34.10638,0.7213662,-12.75102,-20.78064,7.934455,1.096763,5.041671,22.85715,35.32846
2.364807,1.552127,1.92199115,3.003447,2.160438,0.83754745,0.0450363925,-1.643577,1.05678365,0.5961463850000001,4.807481,1.88031525,-4.815637,6.536368,1.443422,4.004412,35.13035,1.099806,-13.08808,-20.19187,7.661916,1.029779,5.993478,21.32517,34.57301
2.5436435,1.55222865,2.724129,2.2393665,1.2746665,2.2179260000000003,0.39106445,-0.3294374,1.7595018000000002,0.406941595,4.307084,1.3933060000000002,-4.465601,5.232436,-0.1090988,4.693448,35.87699,0.9785118,-12.2571,-16.73874,8.397936,1.798484,4.937128,20.80765,32.82556
2.3260565,2.647646,2.4173163,2.4452895000000003,2.47302015,1.80033835,-1.00032345,-1.917671,0.57977715,0.0640697,4.0098145,2.166223,-4.671244,6.533916,-0.5155345,6.323963,31.98029,2.195422,-13.04294,-18.79885,8.855195,0.7934648,3.99794,18.35527,35.4646
2.138894,1.422316,3.1204895,3.358278,2.502927,1.3106850449999998,-0.219144975,-0.110844265,1.5000415,-0.66914355,2.1123935,4.069463000000001,-5.948956,5.947833,2.569302,2.369284,29.16927,2.332205,-13.00689,-18.45392,7.436808,0.3574315,3.576365,18.41698,33.66798
1.638439,1.9459525,3.066519,1.940124,1.81669055,-0.0220624,-1.466513,-1.5872080999999998,0.51010755,2.2588685,4.3692525,2.726784,-4.598986,8.354618,1.784255,3.420201,27.20822,1.628102,-11.067,-19.82145,6.558593,0.2437069,2.704442,16.86299,36.5459
3.531121,1.4945545,2.653754,1.8186175,1.3917717,0.3378165000000001,-1.0469701,-0.7595237,1.2572144,0.449677,3.578227,1.620478,-5.075239,4.676527,-0.04075438,4.032085,26.20874,0.04161776,-10.2271,-19.453,4.616281,2.417784,4.812523,15.70501,37.45862
2.658556,2.8020595000000004,2.370956,1.6386945000000002,1.4803348500000002,1.097134,0.1000411,-1.5941421999999998,1.2179037,0.3327759999999999,3.86731,1.808773,-3.335638,4.963546,0.6938102,4.54763,22.05473,2.18874,-11.94543,-19.81958,7.66224,-0.02698436,4.500799,15.56571,36.51027
1.7528365,0.44706785,2.402795,1.518536,1.799239,-0.6983357,5.653781,-0.6914084,2.5904935,-0.1430949799999999,3.598653,1.7583080000000002,-5.864232,5.73523,-0.7175352,6.67643,22.69324,1.115289,-13.3008,-21.25363,4.973705,0.7679603,3.291701,16.64984,34.96413
1.21030425,2.048834,2.359011,1.7712035,3.0273115,1.1808055,7.778154000000001,-0.6275534999999999,0.3776217,0.2564761,4.1671285000000005,2.7260425,-4.998779,6.223525,0.2360916,6.155477,18.85813,1.134093,-9.888883,-22.21874,5.550659,0.6898037,4.493505,18.12377,36.63974
1.6620545,3.047292,2.443944,1.8274505,1.1542585,-1.4762944999999998,6.39059225,-0.3049447,0.59541075,-0.3361987999999999,3.9078305,0.7508985,-4.576715,6.685984,-2.24814,4.392925,19.03875,1.99195,-9.775932,-21.61493,5.902979,1.943699,2.93696,16.92886,36.212
1.4903032,1.8738523,2.5777675,1.682788,2.041467,0.10879485,5.7445945,0.2887702,1.2633852,1.16534635,3.2294985,1.6325328,-4.323699,6.139365,0.03760203,5.640983,19.1282,0.3740406,-10.02052,-20.89286,4.340264,0.4141648,3.395216,14.4766,34.37541
2.08387672,2.8177805,2.5825425,1.8469565,2.774558,0.4242279999999999,3.4287195,-0.7669834999999999,0.56901505,1.50377415,3.8426755,3.327459,-2.257658,6.933359,-0.08096921,6.368194,20.37046,1.620274,-8.746687,-22.56318,5.094946,-0.1536384,1.875079,14.54749,34.6293
1.8360901,1.5265123,2.7904705,1.5353161000000002,1.8621835,0.331833405,3.1050531,-1.2136575,0.91722575,-1.12604435,2.9162905,1.6017710000000005,-2.6973,6.08246,-0.7722154,6.635482,18.09426,2.887707,-10.8502,-22.79541,6.163627,1.53208,4.069721,12.46466,32.89297
1.2787345,1.70711305,3.6745915,0.55559205,0.252345775,-0.5081503,3.308266509,-0.536219425,1.2177145,1.2123266,3.520564,0.9376717,-4.134813,5.177542,-0.02056972,4.964983,16.4268,3.062201,-10.1108,-21.97296,14.7939,0.3146253,6.581989,12.66327,34.47019
2.8953995,1.843922,3.1633265,2.33703,1.9542925,0.1533694999999999,1.4736165,-0.4844436,0.76596805,-0.6481416,4.357503,0.4583904999999999,-3.202768,5.250678,1.271715,4.152657,16.74487,3.235323,-6.64958,-20.77642,16.12605,1.188821,8.471791,12.23359,36.1521
2.1087985,1.5575070000000002,1.995856,1.0765273,0.9951891,2.892766,2.35779995,-1.01130415,1.29533095,0.61252385,2.9939475,0.7407906500000001,-4.987097,8.350706,1.2389,3.328432,14.39112,3.648474,-8.781001,-20.95304,26.65028,0.7425227,7.145932,11.70858,34.3176
1.1846278,2.3974305,2.352469,2.7452255,2.9351575,1.1340989,1.2638758,-1.2841725,1.243426,0.5454319,4.152576,-0.05174265,-5.492301,13.22879,1.039924,1.853665,15.94436,5.619916,-8.890695,-18.88539,30.79752,-0.6441029,7.990005,11.86831,32.58437
3.3446865,2.956821,2.164836,1.600184,1.3137465149999998,0.81668615,2.4464405,-1.892968,1.725197,-0.49036515,2.198069,-0.7895139,-7.990639,13.0836,1.940978,0.08950327,16.28066,3.446272,-10.1166,-19.99839,31.62001,0.3232457,7.259368,13.23104,33.71536
1.3617008,1.11550175,4.7058475,3.0839745,3.0898305,1.5278435,2.289679215,0.2725194999999999,0.3019602,-0.3924908499999999,3.1412615,1.0197755,-6.597487,14.26021,2.531395,4.291461,12.54582,4.182107,-7.302751,-16.81873,33.3721,-1.472974,8.734092,11.07202,35.22552
0.926492,1.002258095,5.59709475,1.728657,1.3682745,2.487537,0.374809,-2.33938775,0.0448178499999999,0.90800835,3.0464055,0.8805275,-7.16706,10.60941,0.8068047,1.886592,14.3951,2.878006,-9.49568,-19.28379,31.47777,-0.7106755,9.122622,10.9661,37.41943
3.6462635,2.497781,6.300597,2.674012,1.5935376,0.322613,0.7446269999999999,-1.29921715,1.8139591,0.419210155,2.218345,0.5191342,-5.426331,10.32289,0.4144896,4.321785,13.73069,4.608848,-8.893231,-18.76175,30.90331,0.1220141,7.822126,10.87937,36.56665
1.826184,2.2931765,5.541426,1.747559,1.19219925,-1.4555733,1.6070966,-0.9882509,0.81879945,1.57277815,4.2567565,2.188157,-5.652084,10.454,1.653877,3.758825,12.70402,2.580901,-8.896828,-19.73059,33.87402,-0.9757671,10.6325,9.228232,36.68318
