BLA-Insc-3_C01,BLA-Insc-3_C02,BLA-Insc-3_C03,BLA-Insc-3_C04,BLA-Insc-3_C05,BLA-Insc-3_C06,BLA-Insc-3_C07,BLA-Insc-3_C08,BLA-Insc-3_C09,BLA-Insc-3_C10,BLA-Insc-3_C11,BLA-Insc-3_C12,BLA-Insc-5_C01,BLA-Insc-5_C02,BLA-Insc-5_C03,BLA-Insc-5_C04,BLA-Insc-5_C05,BLA-Insc-5_C06,BLA-Insc-6_C01,BLA-Insc-6_C02,BLA-Insc-6_C03,BLA-Insc-6_C04,BLA-Insc-6_C05,BLA-Insc-6_C06,BLA-Insc-6_C07,BLA-Insc-6_C08,BLA-Insc-6_C09,BLA-Insc-6_C10,BLA-Insc-6_C11,BLA-Insc-6_C12,BLA-Insc-6_C13,BLA-Insc-7_C01,BLA-Insc-7_C02,BLA-Insc-7_C03,BLA-Insc-7_C04,BLA-Insc-13_C01,BLA-Insc-13_C02,BLA-Insc-13_C03,BLA-Insc-13_C04,BLA-Insc-13_C05,BLA-Insc-13_C06,BLA-Insc-13_C07,BLA-Insc-13_C08,BLA-Insc-13_C09,BLA-Insc-8_C01,BLA-Insc-8_C02,BLA-Insc-8_C03,BLA-Insc-8_C04,BLA-Insc-8_C05,BLA-Insc-8_C06,BLA-Insc-8_C07,BLA-Insc-8_C08,BLA-Insc-8_C09,BLA-Insc-8_C10,BLA-Insc-8_C11,BLA-Insc-8_C12,BLA-Insc-8_C13,BLA-Insc-9_C01,BLA-Insc-9_C02,BLA-Insc-9_C03,BLA-Insc-9_C04,BLA-Insc-9_C05,BLA-Insc-9_C06,BLA-Insc-9_C07,BLA-Insc-9_C08
1.6609916666666666,1.645462,0.2685000333333333,0.917095819,1.012869866666667,0.5413737366666668,0.1277541366666666,4.4506591,-0.2035094333333333,-0.0948681333333333,0.13186653,2.065776,0.4635616375,5.501741625,8.840113875,2.9672266999999994,7.220704125000001,0.4903653324999999,-0.0684069499999999,0.4336371,1.6069921,0.90310785,30.78593,2.551177,-14.656365,-8.7128925,1.2835964999999998,0.7580199,13.8848115,9.125212,18.138065,6.534332,1.832624,9.21016,3.189647,9.552372,1.717456,-1.654297,28.16728,5.22395,3.036924,0.3527982,4.065177,5.429559,4.811858,7.4656385,-0.59063095,4.612035,0.93579075,6.441055,0.7226932500000001,2.09552275,8.179862499999999,7.102179,-1.494151,81.84478,6.829363,0.5702013,0.03419367,-0.2140424,-0.1874494,2.747805,8.79209,-0.9329956,2.042487
1.5416256666666666,0.7732154333333333,0.2887812333333333,0.3375244,1.5808264,-0.0937379333333333,-0.258449,3.9633006666666666,0.0523175099999999,-0.1968166666666666,-0.0734565333333333,2.4823833333333334,0.6032545100000001,5.866488625000001,8.4203595,1.9875419375,7.568354375,0.46385625625,-1.2437187,0.23315147,2.2698675,0.49291635,36.57332,1.63066695,-16.235705,-8.66725,-0.337154,1.26319795,13.642625,10.189112,17.29787,5.876506,2.036474,8.058719,2.213742,9.195365,0.7703975,-1.965477,31.49895,4.345732,5.853468,-1.272127,2.839656,5.152257,6.187756500000001,7.696925999999999,-0.92920105,3.5682495,1.38863755,5.6222295,0.3918344999999998,1.7302485,8.080991000000001,6.9730215,-2.746724,80.053075,6.318222,1.583617,-1.578382,0.7764829,-0.2254509,0.9718127,9.905007,0.1553072,2.082053
0.998459,0.134194,1.737576,1.1677586,2.3869385333333333,0.3248961433333333,0.28187576,3.881808266666667,0.2215528333333333,-0.0654918166666666,0.2266869933333334,3.0844166666666664,0.975398915,5.873834875,7.95919125,3.31661375,8.055113375,0.4057893452499999,-0.83893245,-1.639618,2.181073,1.80879315,36.768785,2.559768,-15.52993,-9.321792,-1.5620269999999998,1.2766849,13.3590595,9.960302,16.504044999999998,4.740059,1.918718,7.007978,3.015132,10.17078,0.5163337,-1.661789,29.81375,3.041931,4.477376,0.7192535,3.459807,4.55755,5.4403535,8.982509499999999,-0.82020755,3.572697,1.4263745,5.5762835,0.723783,2.1078375,7.637742,7.689261999999999,-2.8165511,78.394785,7.343018499999999,0.9029754,0.5065394,1.599801,-2.173669,2.192631,9.625584,-0.6681359,0.07001078
3.481519666666667,0.0762306999999999,1.8399505333333328,0.609839583,1.1701756666666665,0.2630222933333333,0.3879748666666667,5.111357999999999,0.6321566333333334,-0.5749105999999999,0.5691255666666667,2.5128540000000004,0.578256505,6.238405875000001,8.496654874999999,3.269732575,7.57137425,0.3039563125,0.3165075499999999,0.4825408,2.9092045,0.33382465,33.695115,1.0943395,-15.86937,-9.670019,-1.2355399500000002,1.25048625,11.181361,10.651804,15.7540405,6.565432,1.710951,7.300118,2.054707,9.347674,0.1961375,-2.753093,29.31726,2.751339,4.877556,-1.37271,4.268732,5.835044,6.269599,8.863057000000001,0.1648120999999999,2.1261525,0.7746630999999999,5.935636000000001,0.5961369999999999,1.10589205,8.536568500000001,6.6919185,-1.9043608,77.802085,6.2865845,-1.121547,-0.8163259,1.825495,-1.816082,0.8359332,8.075951,-0.9108793,3.117471
1.1662166666666665,1.5398026333333332,1.4888300333333333,0.7563340333333333,1.1089480066666668,0.3659445333333333,-0.4887190999999999,3.552581,-0.8734546999999999,1.0826005666666667,0.4357245666666667,1.9303294333333327,0.7842394250000001,5.9517085000000005,8.2149315,2.325872025,7.492195,0.5692370125,-0.2949727,-0.60367775,1.3235465,0.3644355999999999,31.949365,1.2182616,-16.966605,-9.703,-2.3375194500000003,1.95266975,13.489444,12.5996385,15.045428,6.437045,1.18914,8.889071,1.201839,7.786767,1.984655,-0.7432366,26.62145,2.806856,3.04731,1.161242,4.020927,5.200268,5.91482355,7.6411025,-0.2341829,2.4631685,2.4988015,4.690019,1.4203601,1.893699,6.5855405000000005,5.33952,-1.23282085,79.709015,6.710570499999999,0.3801664,0.3048056,0.9835531,0.2751991,0.7440399,10.96663,-0.717071,1.50494
1.6661162666666665,1.3576579333333332,1.0638663666666668,0.9592078333333336,2.492313,1.021634403333333,0.234176,3.895411533333333,-0.1530606666666667,-0.0908955333333333,0.0628052333333333,2.7112076666666667,0.597467125,6.171066375,8.132451249999999,2.9875999250000005,7.740535625,0.6768618625,-0.99872695,-1.1046907,1.8288835,-1.4858081,30.156235,1.9714365,-16.8542,-7.778417500000001,-3.084647,2.672855,13.411933,12.325835,14.831456,4.978033,1.753544,7.764948,0.4351368,6.117401,0.7622815,-2.581115,24.97646,2.426374,3.178058,-1.749395,3.577206,7.288709,5.019318,8.3024785,-0.5778366,1.72157125,3.2791935,5.071776,0.7469159,1.055824,8.1930105,6.265145,-0.7803624999999998,79.29097,6.077188,1.682238,-0.9846498,0.2977822,-0.4498399,2.122301,11.0011,-0.7669394,2.514655
0.5150489333333333,1.0344022666666666,0.5512447666666667,0.3922693333333333,1.6473263333333332,0.2672347333333333,-0.3078914333333333,3.635962333333333,-0.2648039566666667,0.5627125,1.1540624,1.7355806666666669,0.694775075,6.463154625,8.030807124999999,3.0843283875000003,7.098786625,0.6106423500000001,-0.1724410499999999,-1.2018905,2.345819,1.05008901,26.097745,1.9996447,-15.92068,-6.809728000000001,-2.46056755,2.2314665,11.59283,12.880477,14.86048,7.030881,1.485047,6.739203,-0.24992,4.022067,-0.2600326,-1.23442,22.50042,2.047988,2.392775,1.563676,2.418945,6.597894,4.9576735,6.7106975,0.39609925,4.3180695,4.9662345000000006,5.8727655,0.3732805,1.32483995,7.79035,6.6773690000000006,-1.7228951,76.7963,5.1242005,1.59024,0.4229703,0.6462826,0.246601,3.460121,10.42642,-0.5343542,2.218765
1.3190047666666669,1.368918833333333,1.1126777666666667,1.262471,1.7015660666666663,-0.880904,0.6672143666666667,3.314826933333334,0.2736207666666667,-0.4318396333333333,0.1368599866666666,1.9558403666666668,1.08427125625,6.239834625,8.084786875,3.25775919125,7.491101125,1.0071913325,-0.8473256,-0.3018944999999999,2.530154,0.8298325,23.60214,2.997002,-17.444049999999997,-7.787737,-4.304031,2.7669145000000004,12.0657405,14.318561,14.849675,5.648803,2.470441,5.803223,-0.8621603,2.91729,2.762251,-1.50142,22.7796,3.246345,1.676918,-0.3922606,3.570178,7.153787,6.439869,6.3483895,-0.72922135,3.3552875,3.59027555,5.6521445,1.2183408,0.6854905685,8.0454,5.5568235,-1.2511503,74.612605,6.4118755,3.137644,3.711857,1.025244,0.9035024,2.99332,11.23681,-0.4220683,1.658395
2.369746,0.0084715666666666,0.9397686433333332,0.8274541000000001,2.2960009666666665,0.5407731333333333,-0.4648762666666666,3.622824363333333,-0.1438827333333333,0.4808754333333333,0.7042353,1.972956,0.8306882499999999,6.427567750000001,8.366777125000002,3.601267875,6.864470125,0.6344941000000001,-0.3826477199999999,0.03784336,1.661131,0.6811355,26.581715,2.936131,-17.907,-9.1375625,-3.013763,2.6135735,11.69515,21.1734265,14.19151,5.086362,1.666213,6.356826,-1.409444,3.117114,1.480765,-1.571414,19.1556,5.004489,2.022526,0.5350533,2.769236,7.028233,5.499041,7.8736095,-0.8688457,3.8789005,2.8766845,6.1032275,0.8114743,1.514683,7.6239665,6.3913995,-1.69951765,74.131665,6.038484,-0.9808248,11.77381,2.732329,0.001734349,1.695233,11.13637,-0.2644238,1.45145
2.2495151,1.1266016666666667,-0.1264925,2.27197,2.468738333333333,-0.3627831666666667,0.5116018999999999,3.1330579333333333,0.0419265,-1.1866781333333334,0.7416625333333334,2.907235333333334,0.474630225,5.28501275,8.398762875000001,2.737389075,7.723425125,0.937372775,-1.00900635,0.9549375,3.036585,-0.03783895,26.29635,2.02868575,-18.44661,-8.820090500000001,-4.476509,1.736806,12.4752275,34.281665000000004,13.56914,4.65244,2.043795,5.4552,-1.129595,5.52395,1.515684,-0.7251225,18.37649,2.986268,2.060596,-0.5746714,3.506692,6.296431,6.7991865,6.599124,0.4584455,1.9763125,3.847685,4.070287,0.65762185,2.5926385,6.192209999999999,6.564189000000001,-2.01187075,74.00545,6.3763655,0.9711125,16.32248,1.077851,-1.643556,0.01367263,9.723816,0.702388,0.8331143
2.177667,0.1753221,0.4620822666666666,1.8316616666666663,2.0424216666666664,0.3165304333333333,0.4795879666666667,3.1975694333333333,0.7639039233333333,-0.7322696000000001,0.486472,1.9783897,0.4721387375,6.199765500000001,8.380201375,2.566404475,7.832245250000001,1.21651455,-0.99286765,1.97328355,2.732561,0.435698,23.63325,3.8473195,-17.629125000000002,-8.409219,-2.820809,3.507541,10.5415175,45.568305,12.98336,5.882149,2.275608,4.632398,-1.638264,4.932111,2.920003,-2.470638,18.57055,2.511289,3.819656,-0.9928461,3.462587,7.015126,4.810828249999999,6.220424,-0.3779695,2.183844,2.58338505,4.267131,-0.1341303999999999,3.5283240000000005,7.0002855,7.387524,-1.7824022,74.39452,7.502081,1.280167,19.72071,3.880614,-1.938309,-1.250479,11.36407,0.8400044,0.8154092
1.4317165666666665,0.4067913333333333,1.103418563333333,1.1871806333333332,2.1069157,-0.0436074333333333,-0.1017907333333333,4.1658847,0.2813316666666667,0.1247938333333333,0.8740756666666666,1.7476882666666669,0.6767747,5.52297175,8.442712,2.5357717875000003,8.005766625,0.60259241125,-1.3909935,3.31225155,1.40287,0.6394788,19.809977,2.560378,-15.023255,-10.210682599999998,-4.393433,1.9473275,10.728132,54.791346,14.505855,5.9755,2.88637,5.435653,3.318215,3.623976,1.55954,-0.6219366,16.50328,3.799712,2.221869,-0.4652331,1.92911,6.294679,5.596575,7.676595000000001,0.3956811999999999,2.760516,2.5422485000000004,6.838868,0.446203,3.811237,6.5551555,8.792089,-0.7974135000000002,72.61753999999999,6.446421000000001,2.102305,18.78613,1.22291,-1.091339,0.3569339,13.54467,2.006243,0.9606764
1.1523071333333332,1.7643338999999998,0.2947586733333333,1.7052286666666665,1.7141296666666666,-0.2639554666666666,0.2284367666666667,4.123995,-0.1003629333333333,-0.0520713333333333,0.6898649999999998,1.4568869333333332,0.19393722375,5.7426143750000005,8.560226625,1.9682009125,8.012380375,1.56475695,-0.05564515,2.8339445,2.3646095000000003,0.35125575,16.945097,2.7422955,-16.245359999999998,-10.235468,-4.6870085,0.46277095,9.706065,61.919301,13.866135,5.927916,2.328058,4.616844,2.342278,2.708898,2.196817,-0.316586,17.98213,2.842281,2.371509,0.4642016,2.849795,8.472808,3.2629379,8.7331655,-1.9320605,2.635587,3.2476994,6.292246,0.018651875,3.89583,6.8009585,6.9558215,-1.2113105000000002,70.89511,7.2358705,-1.041405,17.71632,0.7995521,0.4430676,1.08017,11.25344,-1.346972,-0.5832986
1.81334,0.5803842033333333,-0.0186092666666666,2.605262,1.9196465,-0.2953555333333333,0.6370983666666667,3.1314806666666666,0.51653147,0.758594,1.1413030666666666,1.4471835000000002,0.6987632075000001,5.42650825,8.6196365,2.4192262125,7.797604375000001,0.8131164375000001,-0.46249035,2.5286175,1.7722759,0.5708013000000001,15.7616705,1.01493305,-16.242795,-10.304146,-2.2374625,0.7366073500000001,9.2282635,67.4060025,15.321165,7.190661,3.791527,3.869417,7.426155,4.120579,0.1774092,1.158965,19.68141,4.355234,2.363174,-0.2418072,2.340536,7.600208,4.2449327,7.406292,-0.10301505,1.2581131,4.3580865,6.3745255,0.3176839999999999,4.4480255,6.644132,8.94825,-1.6704835,72.87338,6.197109500000001,0.4476784,16.6823,0.03684736,0.1451215,0.3798237,11.09844,-1.656275,1.728401
1.675911733333333,1.1150837000000002,0.9501563333333332,1.1866652333333334,2.7509243333333333,-0.7491712333333332,1.2322622,4.189412233333333,0.2571494666666667,-0.6686437333333334,0.4875145,2.1121323333333333,0.58329445,5.58573625,7.88378525,1.706728825,8.3129915,1.8350562,-1.217397,1.26371285,1.21203865,0.5867516500000001,16.527995999999998,1.83449595,-15.273315,-10.294481,-3.090642,2.3499265,9.9006575,68.168687,15.0445,7.354106,3.666689,3.187148,7.85772,4.730974,0.2489737,0.8099512,19.13261,2.701899,2.485892,-1.212297,1.011101,8.039297,5.8193495,6.669317,-0.844638,0.8601126,3.3211109,6.463797,1.5425402,3.666888,6.7110775,8.3612295,-1.202338,73.034175,6.9985895,-0.9001452,16.77261,-0.119758,-0.02418455,-0.9465542,13.5036,1.942254,-0.2657599
1.3820986,1.7923466666666668,0.7274436666666667,1.12630024,2.239967333333333,-0.7954731433333332,0.4868330821666666,3.2008618,0.2978437,-0.8059727666666667,0.4076855666666666,1.3903953333333334,-0.3552880375,5.5497035,8.200191375,1.85379825,8.944972875,0.8819285875,-0.618457265,2.5958525,1.0190326,0.4180715,16.7372365,1.92142835,-14.539635,-11.44814745,-3.4626985,0.000280845,9.6289835,64.73376400000001,14.375049999999998,7.551482,3.402853,7.843415,6.39024,3.587243,0.1877839,0.3036913,18.2965,3.626862,0.9597639,-0.6591787,1.521659,7.215485,3.981239,8.0353815,-0.3063945999999999,2.9280155,6.05008,5.1444705,0.1751079999999999,3.3788885,7.696802499999999,8.7332855,-1.523927,74.060395,7.722944999999999,1.167229,13.70516,-2.33306,0.05020688,0.3939404,10.97393,-0.6477296,2.051068
1.9156036666666665,0.9907239,0.5449717133333333,0.3511175,2.6030656666666667,-0.6081763566666667,1.0268132666666667,4.025195,-0.0982196666666667,0.0249929166666666,-0.5396249666666667,2.2584093333333333,0.0590349124999999,6.252054,7.990430750000001,1.5004928250000005,8.341814375,1.17816715,-0.8888752499999999,3.597257,1.66684865,2.5738175,12.3489545,5.0027875,-14.14498,-13.168559,-2.8387065,1.0592083,8.799476,59.222391,13.750505,4.861946,2.267497,6.812103,5.079356,3.82916,1.244489,-0.7802278,14.91922,0.9380689,1.485735,-1.158085,1.574892,6.460244,3.495766,7.8849765,0.31080539,2.9055725,6.1908549,4.953775,0.62000055,2.9584004000000004,7.4891945,6.1297875,-1.3371179999999998,76.775395,7.445895,1.39008,13.27033,-0.8904374,-1.196038,0.2018187,10.01495,-2.12025,1.046699
0.97145742,1.4325541,0.5538039433333334,0.1832466999999999,2.239176666666667,-0.1464046999999999,0.6148034666666667,4.263319466666666,-0.5045073666666666,-0.5947948,0.0011726666666667,2.088270666666667,0.0657696124999999,5.246448375,7.702287125,1.883983595,8.135387625,2.039628675,-0.72498285,4.71279458,0.98819765,2.8858505,13.241883,2.950788,-13.64355,-13.4404565,-2.5771939,0.0482652549999999,9.021139,53.813349,15.73356,8.750615,2.70282,6.892526,4.581119,2.778629,-0.03613837,-2.074109,14.67425,3.424634,1.329907,-1.132741,2.137994,9.273788,5.48676045,7.888343000000001,0.2534687,1.4968715,6.2954865,4.5171905,-0.73513595,1.82047,7.648294999999999,7.1463135,-1.131141,74.32784000000001,7.409748,-0.39319,11.37444,1.283953,0.5538375,0.1488601,15.29969,-1.212054,1.620857
0.8796118333333333,1.5022226,-0.4024768,1.2169463,3.032315666666667,-0.3525412666666667,1.4951371,5.274356,0.7926756166666666,-0.1119541666666666,1.0897949,3.199935333333334,0.1191070125,5.959852875,7.806831875,1.701972725,7.885598500000001,1.3703142875,-2.3773195,3.401134445,1.3145845,0.2351437999999999,13.808923,2.809798,-13.609985,-10.3774829,-2.16371615,0.87120135,8.5277845,49.719005,16.66377,7.113559,2.12593,7.265272,3.457435,5.548091,1.309291,-0.4409696,12.70261,1.264449,-0.05323744,0.4313553,3.17856,8.376913,4.954013,7.715267499999999,0.4802794999999999,2.6345855,5.0632326,4.776965000000001,1.4092895,3.723564,8.644692,7.0343335,-0.5856591999999999,73.151975,7.476730499999999,0.4079039,11.83279,0.01746029,-0.3492447,0.2433519,17.11987,-1.007141,1.766924
